TZ, Pp1_45, Pp2_45, Pp3_45, Pp4_45, Pp5_45, Pp6_45, Pp10_45, PpTt45, HtTt45, P1Hh45, P2Hh45, P3Hh45, P4Hh45, Con45, FIRE45, TCWh45, Ret45, Bus45, AcIn45, HeEd45, Emp45, PSEn45
Zone, 2045_Pop_0to4, 2045_Pop 5to12, 2045_Pop_13to17, 2045_Pop_18to24, 2045_Pop_25to44, 2045_Pop_45to64, 2045_Pop_65plus, 2045_total_population, 2045_total_hhs, 2045_1p_hhs, 2045_2p_hhs, 2045_3p_hhs, 2045_4p_hhs, 2045_Const_Mfg, 2045_FIRE, 2045_TCU_WhSale, 2045_Retail, 2045_Business_OthServ, 2045_Accom_Fd_Info, 2045_Health_Ed_PubAd, 2045_total_emp, PostSec 2045 FT Enrl
52020, 101.4515, 178.5807, 107.713, 197.7021, 0, 0, 663.5154, 2865.999, 1159.461, 213.68, 419.5327, 248.9195, 277.3285, 6.086576, 9.28659, 9.766545, 6.84577, 38.8969, 10.63414, 151.6548, 233.1713, 0
52030, 90.42205, 305.7, 146.6711, 214.1355, 0, 0, 865.3915, 3403.999, 1294.631, 159.3434, 338.6941, 287.1339, 509.4597, 6.745867, 22.6719, 19.86971, 13.07205, 94.96131, 15.57705, 173.3057, 346.2036, 0
52040, 76.91569, 184.9465, 158.5221, 240.5268, 0, 0, 744.0009, 3018.999, 1120.412, 102.4104, 293.0057, 244.5628, 480.4328, 6.329106, 36.73805, 5.570198, 14.12149, 42.24086, 14.023, 102.1194, 221.1421, 0
52050, 138.1957, 235.3767, 196.143, 261.6766, 0, 0, 881.1159, 3620.999, 1352.704, 126.8366, 344.1557, 247.9879, 633.7241, 7.485692, 96.2985, 45.01132, 41.12836, 31.63502, 9.21389, 74.35482, 305.1276, 0
52060, 92.99231, 181.0122, 150.8402, 231.6132, 0, 0, 748.401, 2949, 1108.396, 122.1725, 275.8218, 231.734, 478.6682, 6.642351, 32.77691, 7.660201, 7.470868, 102.2916, 8.175849, 91.10875, 256.1266, 0
52070, 103.7892, 213.5863, 184.4569, 162.5097, 0, 0, 793.5786, 3057, 1144.442, 151.5143, 267.7032, 188.5145, 536.7099, 5.598197, 29.69792, 4.92693, 6.296474, 23.41455, 6.890635, 107.3152, 184.1399, 0
52080, 103.8887, 223.5088, 193.4258, 216.8873, 0, 0, 845.9197, 3064, 1123.416, 74.11211, 294.6263, 222.495, 532.1821, 5.812316, 8.123853, 8.058121, 6.537301, 45.3075, 10.52874, 131.7821, 216.1499, 0
52090, 135.4161, 388.4503, 258.0942, 270.9273, 0, 0, 798.961, 4392.993, 1666.099, 269.5834, 357.2352, 338.7456, 700.5349, 5.793925, 8.098146, 7.772312, 6.516616, 43.70052, 10.1553, 127.108, 209.1448, 0
52100, 53.1122, 152.356, 101.2284, 106.2617, 0, 0, 313.3644, 1722.997, 670.8452, 111.7894, 220.694, 114.4616, 223.9002, 23.98115, 11.63559, 23.47139, 13.04441, 25.26415, 18.39583, 28.21441, 144.0069, 0
52110, 119.7378, 295.1748, 179.6566, 243.8376, 0, 0, 1071.082, 4043, 1649.077, 418.8581, 507.0759, 320.2074, 402.9359, 53.70169, 28.27321, 5.193789, 6.637513, 20.89807, 7.263855, 314.36, 436.3281, 0
52120, 153.3318, 340.1908, 163.2193, 262.9467, 0, 0, 733.2158, 3731.995, 1376.735, 62.29294, 385.2181, 293.3524, 635.8713, 6.101851, 9.749424, 10.2533, 6.86295, 40.83548, 11.16413, 159.2132, 244.1803, 0
52130, 93.28445, 210.7294, 204.274, 279.9516, 0, 0, 649.8064, 3568.995, 1286.621, 57.77612, 309.7254, 255.0765, 664.0432, 6.496921, 29.70224, 20.82489, 7.307299, 80.49922, 34.01224, 206.4055, 385.2483, 0
52140, 93.63317, 192.2883, 128.4074, 175.1677, 0, 0, 729.0264, 2693, 994.2527, 99.83849, 207.4701, 264.4669, 422.4773, 6.39982, 46.72984, 5.632433, 17.96216, 53.72926, 17.83689, 129.8932, 278.1836, 0
52150, 49.65873, 183.9972, 155.7301, 236.5532, 0, 0, 1071.142, 3343.004, 1294.631, 186.9647, 371.631, 214.6125, 521.423, 7.268991, 174.2081, 27.14247, 79.36315, 133.5346, 94.57156, 197.2829, 713.3717, 0
52160, 200.2812, 462.4188, 446.8951, 460.7387, 0, 0, 1840.836, 6981, 2559.224, 420.4355, 626.059, 455.4353, 1057.295, 5.72745, 48.21381, 5.040685, 6.441849, 142.5485, 7.049728, 647.7543, 862.7764, 0
52170, 128.4112, 233.7646, 173.0427, 266.7938, 0, 0, 518.8744, 3136.994, 1137.433, 80.81511, 242.74, 211.6964, 602.1818, 26.11237, 9.120922, 5.743204, 7.339647, 88.06771, 8.032247, 71.65177, 216.0679, 0
52180, 175.5081, 234.7198, 120.0301, 174.8918, 0, 0, 985.8519, 3349.002, 1270.601, 115.8521, 383.8, 173.4574, 597.4915, 37.88541, 9.496241, 5.979532, 7.641668, 127.7739, 8.362767, 103.9567, 301.0963, 0
52190, 239.257, 430.7039, 228.1031, 242.8299, 0, 0, 1137.48, 4864.997, 2034.563, 614.8649, 580.5546, 383.4362, 455.7072, 6.653372, 101.6434, 5.855582, 42.07541, 123.2894, 8.189415, 195.6008, 483.3074, 0
52200, 173.0382, 366.9606, 235.7715, 216.1971, 0, 0, 1208.183, 4380, 1597.012, 284.7601, 385.9225, 262.8672, 663.4622, 5.743368, 21.68247, 15.20205, 6.459753, 17.09498, 43.6986, 337.5118, 447.393, 0
52210, 102.3161, 245.1398, 190.1043, 219.3258, 0, 0, 945.336, 3416, 1294.631, 110.5686, 442.6082, 227.8035, 513.6508, 6.34633, 8.870241, 5.585357, 7.137924, 115.7706, 7.811487, 116.6172, 268.1392, 0
52220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2412.631, 113.857, 1900.896, 1411.412, 1556.907, 919.1682, 336.2644, 8651.135, 0
52230, 8.174881, 9.092255, 8.052101, 6.879594, 0, 0, 18.69944, 229.9992, 91.11478, 27.09093, 33.65552, 3.522326, 26.846, 43.29629, 83.58134, 58.6007, 362.1618, 232.139, 508.1308, 158.4054, 1446.315, 0
52240, 69.89298, 95.23409, 68.02287, 127.8492, 0, 0, 861.9901, 2464.005, 1015.279, 224.2306, 366.7778, 88.16817, 336.1024, 6.8447, 9.566812, 6.023969, 7.698457, 75.94677, 95.80785, 61.20171, 263.0903, 0
52250, 8.245463, 9.170758, 14.52238, 25.58893, 0, 0, 88.60632, 325.0002, 122.1539, 11.0539, 36.06611, 8.601353, 66.43255, 59.99023, 9.721652, 6.121468, 26.97861, 34.58558, 32.14854, 136.5669, 306.1129, 0
52260, 8.968203, 9.974602, 10.62594, 18.72326, 0, 0, 64.8327, 244.0001, 81.1022, 9.642607, 14.56547, 3.473697, 53.42042, 250.57, 12.24136, 34.99743, 9.850681, 10.35797, 111.0528, 29.73226, 458.8025, 0
52270, 240.1632, 308.0287, 148.3332, 134.6442, 0, 0, 791.1143, 4147.995, 1667.1, 369.4513, 473.5598, 233.2313, 590.8578, 205.8097, 38.24331, 102.784, 8.967752, 257.5478, 9.813986, 256.9001, 880.0667, 0
53010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104.7545, 10.93786, 41.08489, 8.801744, 9.255016, 9.632313, 15.43213, 199.8984, 0
53020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92.84591, 10.65323, 36.41433, 8.572701, 9.014178, 9.381656, 15.03055, 181.9126, 0
53030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 629.9835, 14.25062, 681.2631, 35.91306, 110.4941, 59.91314, 20.10608, 1551.924, 0
53040, 13.4246, 23.46666, 10.21667, 8.728973, 0, 0, 23.72624, 156.9996, 55.06939, 7.398646, 13.08117, 2.440926, 32.14864, 557.4592, 13.79224, 223.9322, 46.453, 25.52187, 23.72349, 19.45935, 910.3414, 0
53050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 578.0701, 13.35393, 85.35347, 10.74597, 11.29936, 11.76, 18.84094, 729.4238, 0
53060, 47.23134, 82.56198, 22.98379, 12.04347, 0, 0, 32.73539, 469.998, 177.2233, 18.99887, 61.5834, 7.628611, 89.01241, 6.563977, 74.04597, 5.776906, 7.382719, 31.2748, 8.079382, 12.94415, 146.0679, 0
53070, 20.5032, 24.26112, 7.842924, 10.54821, 0, 0, 93.65405, 307.0002, 112.1413, 8.046046, 26.07015, 10.9714, 67.0537, 1.252011, 1.749931, 1.101885, 1.408177, 1.480696, 1.541059, 2.468962, 11.00272, 0
53080, 9.886483, 11.69852, 7.999956, 6.835042, 0, 0, 45.15925, 154.0001, 55.06939, 4.537769, 9.801945, 4.125065, 36.60461, 5.972077, 8.34715, 5.25598, 6.71699, 7.978676, 7.350832, 13.39318, 55.01489, 0
53090, 52.07825, 196.0744, 91.23265, 75.91211, 0, 0, 356.8228, 1780.998, 696.8779, 138.768, 201.6624, 146.3719, 210.0757, 6.513737, 9.104225, 5.73269, 89.39039, 57.29758, 8.017543, 222.2088, 398.265, 0
53100, 10.91421, 26.14633, 17.74177, 9.184888, 0, 0, 83.26844, 417.9995, 171.2157, 14.76695, 88.55437, 20.81312, 47.08126, 261.4924, 27.53444, 148.005, 21.16755, 11.0053, 168.1593, 18.35062, 655.7147, 0
53110, 236.4296, 358.3747, 282.3998, 294.8729, 0, 0, 380.4397, 3808.987, 1379.739, 77.69126, 308.8549, 311.1501, 682.0423, 16.16171, 17.01785, 11.93158, 13.08275, 16.7716, 116.9235, 118.2597, 310.1487, 0
53120, 4.160775, 6.478767, 4.91794, 3.501512, 0, 0, 32.35939, 92.00015, 37.04667, 8.509202, 13.15468, 5.836194, 9.546596, 453.8537, 13.64973, 186.1461, 10.984, 11.54965, 12.02049, 19.25828, 707.462, 0
53130, 8.121452, 9.03283, 7.999475, 20.93264, 0, 0, 68.14648, 243.0002, 86.1085, 11.41633, 12.01045, 10.43443, 52.2473, 563.9384, 13.15504, 80.25723, 10.58592, 28.20334, 91.75607, 18.56033, 806.4563, 0
53140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1393.818, 13.16279, 713.1707, 659.0955, 501.2332, 86.52694, 262.5472, 3629.554, 0
53150, 25.26181, 9.240619, 16.39059, 14.44039, 0, 0, 144.2379, 368.001, 144.1817, 12.12676, 56.73151, 29.8157, 45.50768, 22.90154, 11.59488, 22.41473, 12.45716, 24.12679, 17.56767, 26.94422, 138.007, 0
53160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42.84729, 14.31046, 767.089, 268.8045, 55.58023, 12.60236, 20.19051, 1181.424, 0
53170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 367.5509, 14.5456, 792.6246, 11.70491, 12.30769, 12.80943, 20.52226, 1232.065, 0
53180, 8.078173, 8.984694, 7.956845, 14.21928, 0, 0, 46.29105, 173, 63.07948, 9.008124, 7.171722, 6.230645, 40.66899, 77.84207, 14.17639, 649.3868, 11.4078, 11.99528, 142.6662, 20.00134, 927.476, 0
53190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137.317, 13.4008, 296.1245, 10.78368, 11.33902, 11.80128, 18.90707, 499.6733, 0
53200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199.8015, 13.92762, 430.8724, 11.20762, 11.78479, 12.26522, 19.65036, 699.5095, 0
53210, 7.955957, 8.848763, 7.836465, 54.22047, 0, 0, 202.1904, 470.0017, 182.2296, 16.69672, 64.45708, 29.69644, 71.37936, 110.5703, 11.37933, 32.65194, 53.70332, 22.94855, 42.66301, 97.08875, 371.0052, 0
53220, 8.268541, 9.196426, 8.144355, 12.06399, 0, 0, 96.40102, 284.0005, 121.1526, 36.73305, 45.88625, 11.9355, 26.59781, 23.64425, 10.58804, 261.8348, 8.520245, 42.93887, 267.9888, 449.8297, 1065.345, 0
54010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1751.641, 157.9331, 2653.9, 199.1976, 1086.07, 69.55036, 388.2489, 6306.541, 336
54020, 264.0798, 443.1456, 386.525, 379.6378, 0, 0, 1132.869, 5301.74, 1761.488, 234.2957, 462.4704, 381.0891, 683.6326, 2.123034, 28.08429, 33.23494, 2.565238, 52.01966, 3.716889, 380.5312, 502.2752, 17
54030, 307.8639, 680.7682, 356.272, 519.9078, 0, 0, 1386.71, 6777.182, 2676.26, 914.4727, 684.1741, 404.4681, 673.1454, 30.37722, 107.1577, 45.65173, 110.1134, 595.4547, 127.6386, 398.5125, 1414.906, 15
54040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2415.414, 106.993, 2700.364, 213.2251, 1080.981, 434.463, 75.7104, 7027.15, 285
54050, 201.3156, 395.2525, 276.6522, 314.3851, 0, 0, 932.0566, 4725.611, 1604.355, 171.0452, 573.8845, 302.3547, 557.0706, 17.89173, 4.20762, 44.81365, 2.882451, 165.6149, 4.176513, 200.1471, 439.7339, 0
54060, 164.5458, 338.4098, 202.4032, 367.6376, 0, 0, 692.5623, 3639.722, 1148.97, 91.93053, 314.5853, 216.1391, 526.3155, 1.834288, 32.35288, 2.297183, 27.70437, 52.43544, 104.3695, 622.577, 843.5706, 0
54070, 277.4808, 610.4972, 365.5257, 513.6557, 0, 0, 1392.494, 6350.787, 2495.107, 934.23, 517.0358, 377.4435, 666.398, 2.71834, 287.6739, 3.404331, 558.3718, 199.8185, 475.9119, 549.4335, 2077.332, 0
54080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1740.77, 16.82379, 1911.29, 11.52522, 389.5273, 16.69942, 14.55037, 4101.186, 0
54090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2908.728, 11.03305, 744.2206, 226.7473, 127.7261, 10.95148, 9.542136, 4038.948, 0
54100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1634.898, 63.02965, 839.129, 269.8673, 350.2435, 109.4864, 5.451236, 3272.105, 0
54110, 598.3232, 824.0767, 747.1578, 944.8234, 0, 0, 2188.805, 11323.27, 3689.116, 377.7477, 1068.428, 931.3431, 1311.597, 48.41039, 93.14777, 77.16171, 106.3522, 186.9126, 200.3281, 389.3762, 1101.689, 0
54120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2212.429, 12.69024, 1914.746, 8.693509, 352.5859, 125.9642, 10.97539, 4638.085, 0
54130, 269.8354, 545.4113, 305.5465, 435.5565, 0, 0, 991.3483, 5168.279, 1642.387, 189.0442, 405.9508, 291.6798, 755.7123, 69.99313, 4.489191, 3.187504, 3.075343, 103.9398, 4.456003, 271.7792, 460.9202, 0
54140, 358.5466, 751.495, 379.0172, 523.7488, 0, 0, 1853.085, 7484.544, 2995.53, 1225.171, 578.9221, 385.0263, 806.4105, 2.557462, 383.419, 88.07851, 239.4869, 302.8773, 526.1019, 351.1133, 1893.634, 0
54150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3769.51, 6.73276, 1744.892, 184.4924, 841.7844, 6.682985, 58.22953, 6612.324, 0
54160, 188.6475, 282.6698, 178.8719, 251.7215, 0, 0, 481.2151, 2996.772, 894.7557, 91.7076, 234.5744, 194.0535, 374.4203, 17.00161, 194.9166, 2.129208, 318.4143, 104.1455, 111.6205, 168.5772, 916.8051, 10
54170, 263.2676, 783.16, 688.1559, 1017.109, 0, 0, 1876.174, 9694.3, 3218.719, 290.0938, 962.1271, 825.4758, 1141.022, 17.06177, 105.3265, 32.05113, 118.5394, 243.8662, 82.14471, 403.4144, 1002.404, 0
54180, 9.58495, 14.88351, 17.30913, 9.25807, 0, 0, 39.48439, 162.9949, 53.0448, 9.101616, 15.41006, 2.835134, 25.69799, 87.22131, 2.675471, 42.74303, 1.832844, 37.16768, 152.7022, 23.1393, 347.4819, 0
54190, 10.27345, 17.86692, 20.77876, 9.923087, 0, 0, 47.39907, 191.8161, 65.05495, 9.066839, 25.21979, 3.366849, 27.40146, 60.54857, 1.857297, 29.67198, 1.272351, 25.8016, 106.0051, 16.06318, 241.2201, 0
54200, 43.00151, 8.250462, 7.354828, 66.05256, 0, 0, 192.3024, 613.5994, 94.07946, 12.985, 24.57643, 10.35961, 46.15842, 1334.991, 47.80987, 780.7788, 49.12859, 376.3661, 142.3693, 940.6956, 3672.139, 0
54210, 57.83894, 107.8423, 90.30076, 104.7899, 0, 0, 355.7973, 1513.184, 496.4193, 50.55978, 161.9953, 85.95345, 197.9107, 1.906804, 3.363191, 2.387999, 46.07941, 38.93459, 91.804, 254.5128, 438.9888, 0
54220, 54.91431, 66.55299, 38.6997, 65.60651, 0, 0, 982.3055, 1812.416, 683.5773, 130.3825, 308.4615, 70.64389, 174.0894, 18.52946, 4.357594, 3.094064, 2.985192, 50.44647, 108.1345, 37.68746, 225.2347, 0
54230, 257.2942, 560.1923, 377.9145, 513.0891, 0, 0, 1320.42, 5976.316, 1979.672, 316.4067, 600.4973, 343.5409, 719.2271, 16.14554, 78.31243, 2.021997, 63.40256, 224.1769, 183.7337, 184.7181, 752.5112, 0
54240, 12.00381, 23.25004, 35.48894, 73.66949, 0, 0, 201.8616, 608.8088, 216.1826, 19.35412, 102.5511, 30.87712, 63.40022, 6.048448, 5.863783, 5.885224, 5.449691, 13.10619, 9.847616, 14.56845, 60.7694, 0
54250, 67.92439, 107.0166, 78.98265, 99.98808, 0, 0, 491.3722, 1533.353, 522.4412, 61.21997, 179.9973, 100.811, 180.4129, 16.29433, 3.831958, 2.720842, 2.625102, 88.72269, 3.803628, 91.13884, 209.1374, 0
54260, 227.2341, 213.6395, 128.1107, 260.9011, 0, 0, 1260.726, 4104.948, 1961.657, 1042.388, 550.3256, 195.6441, 173.2993, 72.3608, 314.8178, 120.8287, 530.4254, 512.2062, 532.0782, 345.8641, 2428.581, 0
54270, 186.9702, 337.3779, 245.9581, 297.8328, 0, 0, 1202.277, 4351.616, 1583.337, 407.6989, 409.9589, 271.104, 494.5754, 28.40217, 33.39687, 41.49792, 114.3934, 185.5799, 389.5121, 2628.435, 3421.217, 0
54280, 99.38056, 209.467, 157.125, 274.3342, 0, 0, 863.8519, 3005.922, 1024.866, 142.8738, 328.411, 192.2166, 361.3642, 16.42183, 3.861941, 2.742131, 26.45642, 250.3673, 28.75042, 116.9025, 445.5025, 0
54290, 192.1557, 367.5754, 325.0023, 452.0486, 0, 0, 1464.531, 5519.026, 1980.673, 446.998, 587.1279, 323.0677, 623.4793, 54.47947, 4.270668, 53.06601, 29.25642, 257.0888, 4.239095, 554.0349, 956.4353, 0
54300, 15.88025, 8.270036, 7.372278, 24.39289, 0, 0, 71.01634, 236.4786, 73.06171, 9.114797, 21.56423, 9.089883, 33.2928, 300.9193, 9.230551, 6.554057, 6.323435, 8.54873, 9.162311, 7.983213, 348.7216, 76
54310, 51.25316, 54.66198, 47.67784, 104.97, 0, 0, 420.6562, 1294.457, 446.377, 48.47251, 196.723, 51.57943, 149.6021, 850.8023, 4.653121, 90.85725, 39.84554, 86.1883, 57.73401, 332.0079, 1462.088, 0
54320, 3.648628, 4.976221, 3.802307, 3.524197, 0, 0, 25.01382, 71.13039, 19.01606, 2.873924, 4.143865, 3.958921, 8.03935, 350.9276, 5.894861, 795.2612, 4.038304, 5.459433, 5.851281, 446.0995, 1613.532, 52
54330, 16.61483, 56.3814, 24.58879, 8.214679, 0, 0, 131.1201, 446.6904, 163.1378, 48.93212, 29.61404, 32.04215, 52.54947, 49.27294, 4.345341, 3.085364, 2.976798, 120.7311, 4.313217, 150.326, 335.0507, 0
54340, 7.524657, 10.26258, 7.841591, 7.268039, 0, 0, 51.58663, 146.694, 49.04142, 10.46839, 15.0942, 8.879241, 14.5996, 21.44862, 20.79377, 20.86981, 19.32535, 46.47633, 34.92099, 51.66169, 215.4966, 0
54350, 456.4422, 785.2451, 512.6135, 651.676, 0, 0, 1101.799, 8590.421, 3223.096, 1473.59, 1042.852, 367.5344, 339.1195, 10.81399, 143.6556, 111.5072, 1233.939, 240.0985, 425.6768, 133.8804, 2299.571, 0
54360, 0, 0, 0, 0, 0, 0, 1.228636, 6.896384, 1.046984, 0, 0, 0, 1.046984, 642.4935, 20.19462, 1144.857, 13.32768, 121.0352, 7.540262, 11.78157, 1961.229, 0
54370, 94.70839, 224.4609, 240.2774, 231.6856, 0, 0, 1804.869, 4717.719, 1694.431, 487.5031, 509.6577, 265.7588, 431.5114, 14.57006, 402.6088, 36.49381, 369.7017, 404.6035, 476.1577, 444.5154, 2148.651, 0
54380, 135.3402, 248.8648, 193.3873, 172.0465, 0, 0, 1424.094, 3846.74, 1480.25, 442.0033, 436.1744, 206.0287, 396.0437, 81.71998, 72.06819, 2.558564, 166.626, 258.6362, 143.0708, 155.8238, 880.5036, 0
54390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160.24, 6.28064, 1638.868, 4.302584, 290.8358, 6.234208, 67.8991, 2174.66, 0
54400, 212.198, 476.9368, 334.4304, 419.7804, 0, 0, 2344.459, 6460.47, 2315.956, 518.8901, 667.8746, 375.6332, 753.558, 14.46756, 272.1883, 30.19757, 303.0039, 354.4916, 422.15, 603.2306, 1999.729, 0
54410, 23.56562, 79.96848, 49.8221, 72.39602, 0, 0, 1177.835, 2105.516, 821.694, 191.0735, 347.44, 97.41, 185.7704, 1.935825, 3.414378, 2.424344, 40.93314, 71.14888, 127.0926, 36.91235, 283.8615, 0
54420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.907827, 3.364995, 645.1055, 40.34111, 3.116437, 133.6047, 2.910278, 830.3508, 0
54430, 185.437, 401.3943, 313.6387, 331.2103, 0, 0, 1579.135, 5163.93, 1776.5, 202.8729, 652.8558, 319.0447, 601.727, 60.74205, 116.0638, 57.05303, 30.58081, 206.7129, 35.44794, 154.4307, 661.0313, 0
54440, 14.75316, 21.45598, 24.95274, 67.98486, 0, 0, 481.2368, 894.3031, 314.2654, 32.41854, 141.1912, 74.10246, 66.55322, 7.475379, 6.902295, 6.868801, 6.710045, 15.46196, 11.67991, 17.96042, 73.05881, 0
54450, 138.1334, 200.8916, 123.3056, 212.18, 0, 0, 952.8405, 3159.662, 1139.963, 196.0876, 434.9138, 155.3822, 353.5791, 4.967581, 8.761739, 6.221182, 6.002273, 263.7228, 8.696964, 7.577753, 305.9503, 0
61010, 0, 0, 0, 0, 0, 0, 2.128071, 2.128071, 0, 0, 0, 0, 0, 153.3461, 20.45704, 817.3141, 11.56114, 16.2222, 21.03623, 23.25118, 1063.188, 0
61020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 452.2074, 21.34765, 426.4209, 12.06446, 16.92845, 21.95205, 24.26344, 975.1844, 0
61030, 88.17513, 197.9099, 73.19428, 146.6729, 0, 0, 177.7895, 1730.993, 627.1475, 195.0289, 198.8322, 105.6354, 127.6511, 436.4521, 46.29649, 24.54046, 22.60354, 42.11992, 47.10008, 447.9195, 1067.032, 0
61040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 666.027, 21.78564, 494.8593, 12.31199, 68.86619, 22.40244, 24.76126, 1311.014, 0
61050, 145.0959, 260.5352, 240.0856, 246.7198, 0, 0, 1232.448, 4235.19, 1327.658, 258.2957, 429.4497, 256.5571, 383.3556, 28.20875, 9.703001, 4.530625, 5.483577, 7.694369, 9.977715, 392.6332, 458.2312, 0
61060, 89.53587, 122.8114, 189.9387, 158.5896, 0, 0, 534.2094, 2293.635, 820.1176, 297.2538, 278.2274, 107.248, 137.3884, 6.932686, 17.5156, 217.1192, 9.898808, 13.88967, 18.0115, 19.90798, 303.2755, 0
61070, 101.9935, 190.7711, 120.2033, 234.8516, 0, 0, 428.742, 2342.787, 687.4454, 87.04108, 166.6313, 217.2301, 216.543, 13.29187, 13.04175, 8.858226, 8.20567, 18.46223, 13.411, 32.80206, 108.0728, 0
61080, 120.3497, 145.8681, 86.80412, 179.0614, 0, 0, 611.0021, 2427.61, 770.8658, 129.4647, 260.2544, 209.8101, 171.3366, 94.77623, 15.22791, 7.110375, 8.605941, 12.07556, 15.65905, 17.30783, 170.7629, 0
61090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.232543, 10.69362, 4.993176, 34.32974, 153.5298, 457.8209, 12.15422, 677.754, 34
61100, 65.38184, 152.3944, 181.3757, 192.4178, 0, 0, 515.5816, 2464.49, 880.4188, 252.434, 328.2231, 136.7282, 163.0335, 31.47342, 21.14883, 20.97513, 19.42996, 43.71615, 31.03504, 77.67101, 245.4495, 0
61110, 10.1857, 34.25886, 10.77229, 81.10554, 0, 0, 298.0409, 820.9849, 283.4245, 153.4028, 87.4254, 20.40133, 22.19492, 4.31319, 10.89738, 59.91118, 6.15857, 34.2761, 11.20591, 236.9285, 363.6908, 0
61120, 29.54424, 47.36594, 44.76732, 107.6502, 0, 0, 206.0341, 1141.091, 362.8199, 90.05039, 110.5079, 45.6048, 116.6568, 11.97388, 12.90472, 8.644483, 8.061846, 25.60566, 20.18096, 33.87072, 121.2423, 0
61130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 548.2994, 20.99011, 282.6021, 11.8624, 132.2844, 21.58439, 23.85706, 1041.48, 97
61140, 60.80381, 65.55444, 43.08169, 147.7452, 0, 0, 725.773, 1992.044, 955.8032, 475.2925, 321.0968, 104.9637, 54.45018, 12.99794, 24.12815, 319.7412, 1148.569, 21.95146, 24.54695, 23.34404, 1575.279, 91
61150, 13.79255, 15.7024, 14.58685, 58.44688, 0, 0, 32.93354, 1040.166, 450.262, 157.5725, 234.5023, 45.29052, 12.89671, 28.38938, 28.96636, 21.70357, 19.18629, 63.60013, 49.85898, 80.50654, 292.2112, 0
61160, 91.78514, 51.50314, 30.42347, 310.922, 0, 0, 434.0586, 2848.368, 1377.926, 780.6179, 389.7699, 97.41992, 110.1183, 51.50434, 191.2156, 1052.997, 9.107136, 260.9481, 54.0374, 472.7817, 2092.591, 0
61170, 68.66045, 74.02492, 48.6484, 166.8358, 0, 0, 819.5522, 2249.442, 890.4758, 504.4693, 251.8863, 62.957, 71.16322, 4.23929, 10.71067, 5.001136, 36.96127, 160.707, 11.01391, 203.4548, 432.088, 0
61180, 156.4217, 307.2037, 215.6884, 265.9781, 0, 0, 572.6939, 3419.268, 1109.565, 263.8241, 282.9895, 285.035, 277.7166, 4.336216, 10.95555, 64.02454, 6.191449, 36.62942, 11.26573, 253.1954, 386.5984, 0
61190, 89.79005, 171.3044, 104.7628, 76.33911, 0, 0, 350.657, 1638.311, 468.3491, 109.6603, 150.7214, 60.42313, 147.5443, 12.25545, 12.83133, 8.167514, 7.565841, 17.02265, 13.19462, 30.24435, 101.2818, 0
61200, 31.14021, 169.7437, 56.62277, 94.55455, 0, 0, 206.3058, 1332.465, 414.0763, 63.17984, 164.3698, 53.2423, 133.2844, 5.196093, 11.09767, 5.18184, 6.271766, 131.6307, 73.59719, 93.32078, 326.296, 0
61210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 637.7503, 21.19895, 328.7065, 11.98043, 153.8656, 21.79914, 24.09443, 1199.395, 79
61220, 59.37336, 64.01223, 42.06817, 144.2694, 0, 0, 708.6988, 1945.18, 933.6931, 528.9526, 264.111, 66.01247, 74.61697, 4.585202, 11.18043, 5.220481, 93.50159, 406.5433, 11.49697, 514.6832, 1047.211, 0
