TAZ1741,HHInc,purpose,mode,Access_final
54190,3,HbSh,Transit,7.902522589
54190,3,HbSo,Active,8.276789549
54190,3,HbSo,All,16.68525896
54190,3,HbSo,Auto,16.68406813
54190,3,HbSo,Transit,6.176396822
54190,3,HbW,Active,11.85854064
54190,3,HbW,All,16.47151251
54190,3,HbW,Auto,16.45670832
54190,3,HbW,Transit,13.14457484
54200,1,HbEs,Active,10.98441959
54200,1,HbEs,All,13.44127087
54200,1,HbEs,Auto,13.44126163
54200,1,HbEs,Transit,10.94079025
54200,1,HbPb,Active,8.16139699
54200,1,HbPb,All,14.75044889
54200,1,HbPb,Auto,14.74781433
54200,1,HbPb,Transit,6.53331666
54200,1,HbSh,Active,6.513640736
54200,1,HbSh,All,14.26133798
54200,1,HbSh,Auto,14.2572676
54200,1,HbSh,Transit,2.703531969
54200,1,HbSo,Active,8.565519659
54200,1,HbSo,All,15.67177997
54200,1,HbSo,Auto,15.66820838
54200,1,HbSo,Transit,3.094500878
54200,1,HbW,Active,11.81201102
54200,1,HbW,All,15.33092791
54200,1,HbW,Auto,15.28064932
54200,1,HbW,Transit,11.86533681
54200,2,HbEs,Active,10.98441959
54200,2,HbEs,All,13.44127087
54200,2,HbEs,Auto,13.44126163
54200,2,HbEs,Transit,10.94079025
54200,2,HbPb,Active,8.16139699
54200,2,HbPb,All,14.75044889
54200,2,HbPb,Auto,14.74781433
54200,2,HbPb,Transit,6.53331666
54200,2,HbSh,Active,6.513640736
54200,2,HbSh,All,14.27163991
54200,2,HbSh,Auto,14.26759396
54200,2,HbSh,Transit,2.703531969
54200,2,HbSo,Active,8.565519659
54200,2,HbSo,All,15.93227038
54200,2,HbSo,Auto,15.91937335
54200,2,HbSo,Transit,3.094500878
54200,2,HbW,Active,11.81201102
54200,2,HbW,All,15.48181746
54200,2,HbW,Auto,15.41742816
54200,2,HbW,Transit,12.2061326
54200,3,HbEs,Active,10.98441959
54200,3,HbEs,All,13.44127087
54200,3,HbEs,Auto,13.44126163
54200,3,HbEs,Transit,10.94079025
54200,3,HbPb,Active,8.16139699
54200,3,HbPb,All,14.80995822
54200,3,HbPb,Auto,14.80557246
54200,3,HbPb,Transit,6.53331666
54200,3,HbSh,Active,6.513640736
54200,3,HbSh,All,14.60607514
54200,3,HbSh,Auto,14.58826965
54200,3,HbSh,Transit,2.703531969
54200,3,HbSo,Active,8.565519659
54200,3,HbSo,All,15.93227038
54200,3,HbSo,Auto,15.91937335
54200,3,HbSo,Transit,3.094500878
54200,3,HbW,Active,11.81201102
54200,3,HbW,All,15.54057842
54200,3,HbW,Auto,15.46643369
54200,3,HbW,Transit,12.32316622
54210,1,HbEs,Active,11.22234748
54210,1,HbEs,All,13.51085117
54210,1,HbEs,Auto,13.5094893
54210,1,HbEs,Transit,11.89015507
54210,1,HbPb,Active,10.6438057
54210,1,HbPb,All,15.17187087
54210,1,HbPb,Auto,15.07326061
54210,1,HbPb,Transit,13.76903717
54210,1,HbSh,Active,10.40032182
54210,1,HbSh,All,15.09762306
54210,1,HbSh,Auto,14.97284719
54210,1,HbSh,Transit,12.61890272
54210,1,HbSo,Active,11.81838741
54210,1,HbSo,All,16.24092592
54210,1,HbSo,Auto,16.18394247
54210,1,HbSo,Transit,13.22038821
54210,1,HbW,Active,12.73694585
54210,1,HbW,All,16.05393751
54210,1,HbW,Auto,15.8217417
54210,1,HbW,Transit,14.54639451
54210,2,HbEs,Active,11.22234748
54210,2,HbEs,All,13.55780758
54210,2,HbEs,Auto,13.55707518
54210,2,HbEs,Transit,11.8593862
54210,2,HbPb,Active,10.6438057
54210,2,HbPb,All,15.29959791
54210,2,HbPb,Auto,15.25078104
54210,2,HbPb,Transit,13.72821276
54210,2,HbSh,Active,10.40032182
54210,2,HbSh,All,15.35706941
54210,2,HbSh,Auto,15.306138
54210,2,HbSh,Transit,12.56884604
54210,2,HbSo,Active,11.81838741
54210,2,HbSo,All,16.70345519
54210,2,HbSo,Auto,16.67358377
54210,2,HbSo,Transit,13.34246145
54210,2,HbW,Active,12.73694585
54210,2,HbW,All,16.39338226
54210,2,HbW,Auto,16.27347772
54210,2,HbW,Transit,14.60436178
54210,3,HbEs,Active,11.22234748
54210,3,HbEs,All,13.59668925
54210,3,HbEs,Auto,13.5961703
54210,3,HbEs,Transit,11.85322763
54210,3,HbPb,Active,10.6438057
54210,3,HbPb,All,15.44429304
54210,3,HbPb,Auto,15.4122913
54210,3,HbPb,Transit,13.75193934
54210,3,HbSh,Active,10.40032182
54210,3,HbSh,All,15.81845993
54210,3,HbSh,Auto,15.78914857
54210,3,HbSh,Transit,12.77323135
54210,3,HbSo,Active,11.81838741
54210,3,HbSo,All,16.8426287
54210,3,HbSo,Auto,16.8217634
54210,3,HbSo,Transit,13.33261519
54210,3,HbW,Active,12.73694585
54210,3,HbW,All,16.60199122
54210,3,HbW,Auto,16.52254429
54210,3,HbW,Transit,14.6294911
54220,1,HbEs,Active,10.99995559
54220,1,HbEs,All,13.42290686
54220,1,HbEs,Auto,13.42261664
54220,1,HbEs,Transit,11.12341096
54220,1,HbPb,Active,9.493478798
54220,1,HbPb,All,14.92496103
54220,1,HbPb,Auto,14.91888144
54220,1,HbPb,Transit,10.88115045
54220,1,HbSh,Active,9.741077103
54220,1,HbSh,All,14.5954211
54220,1,HbSh,Auto,14.57145743
54220,1,HbSh,Transit,9.718241214
54220,1,HbSo,Active,10.70210202
54220,1,HbSo,All,15.87436065
54220,1,HbSo,Auto,15.86660334
54220,1,HbSo,Transit,9.365594011
54220,1,HbW,Active,11.54794149
54220,1,HbW,All,15.62512495
54220,1,HbW,Auto,15.53981951
54220,1,HbW,Transit,13.30275869
54220,2,HbEs,Active,10.99995559
54220,2,HbEs,All,13.46885279
54220,2,HbEs,Auto,13.46865602
54220,2,HbEs,Transit,11.11205566
54220,2,HbPb,Active,9.493478798
54220,2,HbPb,All,15.10823427
54220,2,HbPb,Auto,15.10560487
54220,2,HbPb,Transit,10.83225833
54220,2,HbSh,Active,9.741077103
54220,2,HbSh,All,14.94755673
54220,2,HbSh,Auto,14.93793021
54220,2,HbSh,Transit,9.657760051
54220,2,HbSo,Active,10.70210202
54220,2,HbSo,All,16.42542442
54220,2,HbSo,Auto,16.4202047
54220,2,HbSo,Transit,9.464850973
54220,2,HbW,Active,11.54794149
54220,2,HbW,All,16.07342211
54220,2,HbW,Auto,16.02891058
54220,2,HbW,Transit,13.46669865
54220,3,HbEs,Active,10.99995559
54220,3,HbEs,All,13.52094428
54220,3,HbEs,Auto,13.5208031
54220,3,HbEs,Transit,11.10918647
54220,3,HbPb,Active,9.493478798
54220,3,HbPb,All,15.31513493
54220,3,HbPb,Auto,15.3136399
54220,3,HbPb,Transit,10.84797591
54220,3,HbSh,Active,9.741077103
54220,3,HbSh,All,15.55994681
54220,3,HbSh,Auto,15.55512815
54220,3,HbSh,Transit,9.840358315
54220,3,HbSo,Active,10.70210202
54220,3,HbSo,All,16.62520637
54220,3,HbSo,Auto,16.6218987
54220,3,HbSo,Transit,9.449840627
54220,3,HbW,Active,11.54794149
54220,3,HbW,All,16.38307238
54220,3,HbW,Auto,16.35703048
54220,3,HbW,Transit,13.52702493
54230,1,HbEs,Active,11.01316061
54230,1,HbEs,All,13.43857874
54230,1,HbEs,Auto,13.43765115
54230,1,HbEs,Transit,11.62595807
54230,1,HbPb,Active,9.764751081
54230,1,HbPb,All,14.99499274
54230,1,HbPb,Auto,14.94684148
54230,1,HbPb,Transit,13.05166164
54230,1,HbSh,Active,9.838845729
54230,1,HbSh,All,14.74636032
54230,1,HbSh,Auto,14.62935285
54230,1,HbSh,Transit,12.11613149
54230,1,HbSo,Active,11.03445695
54230,1,HbSo,All,15.94536614
54230,1,HbSo,Auto,15.9171874
54230,1,HbSo,Transit,12.20844911
54230,1,HbW,Active,11.86181351
54230,1,HbW,All,15.77574479
54230,1,HbW,Auto,15.59309131
54230,1,HbW,Transit,14.05299609
54230,2,HbEs,Active,11.01316061
54230,2,HbEs,All,13.48869939
54230,2,HbEs,Auto,13.48823373
54230,2,HbEs,Transit,11.59404446
54230,2,HbPb,Active,9.764751081
54230,2,HbPb,All,15.16603965
54230,2,HbPb,Auto,15.14617277
54230,2,HbPb,Transit,13.00112134
54230,2,HbSh,Active,9.838845729
54230,2,HbSh,All,15.05698673
54230,2,HbSh,Auto,15.01280996
54230,2,HbSh,Transit,12.05414139
54230,2,HbSo,Active,11.03445695
54230,2,HbSo,All,16.49728374
54230,2,HbSo,Auto,16.4841451
54230,2,HbSo,Transit,12.31783324
54230,2,HbW,Active,11.86181351
54230,2,HbW,All,16.18801482
54230,2,HbW,Auto,16.10328788
54230,2,HbW,Transit,14.1308785
54230,3,HbEs,Active,11.01316061
54230,3,HbEs,All,13.53139098
54230,3,HbEs,Auto,13.53107706
54230,3,HbEs,Transit,11.58739746
54230,3,HbPb,Active,9.764751081
54230,3,HbPb,All,15.33985991
54230,3,HbPb,Auto,15.32856078
54230,3,HbPb,Transit,13.02147813
54230,3,HbSh,Active,9.838845729
54230,3,HbSh,All,15.6039476
54230,3,HbSh,Auto,15.58229747
54230,3,HbSh,Transit,12.25886822
54230,3,HbSo,Active,11.03445695
54230,3,HbSo,All,16.65916628
54230,3,HbSo,Auto,16.65053208
54230,3,HbSo,Transit,12.30514475
54230,3,HbW,Active,11.86181351
54230,3,HbW,All,16.43533277
54230,3,HbW,Auto,16.3834455
54230,3,HbW,Transit,14.16458619
54240,1,HbEs,Active,11.14453283
54240,1,HbEs,All,13.50289609
54240,1,HbEs,Auto,13.50226044
54240,1,HbEs,Transit,11.6732387
54240,1,HbPb,Active,10.11059447
54240,1,HbPb,All,15.13004328
54240,1,HbPb,Auto,15.06725407
54240,1,HbPb,Transit,13.41872037
54240,1,HbSh,Active,9.535624087
54240,1,HbSh,All,15.03855943
54240,1,HbSh,Auto,14.95094406
54240,1,HbSh,Transit,12.28444035
54240,1,HbSo,Active,11.12422837
54240,1,HbSo,All,16.1989377
54240,1,HbSo,Auto,16.16696427
54240,1,HbSo,Transit,12.69908262
54240,1,HbW,Active,12.41638033
54240,1,HbW,All,15.96071662
54240,1,HbW,Auto,15.80569969
54240,1,HbW,Transit,14.15211366
54240,2,HbEs,Active,11.14453283
54240,2,HbEs,All,13.54856089
54240,2,HbEs,Auto,13.54821786
54240,2,HbEs,Transit,11.64930004
54240,2,HbPb,Active,10.11059447
54240,2,HbPb,All,15.26423851
54240,2,HbPb,Auto,15.23331733
54240,2,HbPb,Transit,13.38243271
54240,2,HbSh,Active,9.535624087
54240,2,HbSh,All,15.29691239
54240,2,HbSh,Auto,15.26084053
54240,2,HbSh,Transit,12.23993996
54240,2,HbSo,Active,11.12422837
54240,2,HbSo,All,16.66939435
54240,2,HbSo,Auto,16.65148384
54240,2,HbSo,Transit,12.83349471
54240,2,HbW,Active,12.41638033
54240,2,HbW,All,16.32598596
54240,2,HbW,Auto,16.24445946
54240,2,HbW,Transit,14.23733603
54240,3,HbEs,Active,11.14453283
54240,3,HbEs,All,13.59129127
54240,3,HbEs,Auto,13.59105605
54240,3,HbEs,Transit,11.64420046
54240,3,HbPb,Active,10.11059447
54240,3,HbPb,All,15.42448987
54240,3,HbPb,Auto,15.40493425
54240,3,HbPb,Transit,13.40976802
54240,3,HbSh,Active,9.535624087
54240,3,HbSh,All,15.79208261
54240,3,HbSh,Auto,15.77179923
54240,3,HbSh,Transit,12.46090063
54240,3,HbSo,Active,11.12422837
54240,3,HbSo,All,16.82310537
54240,3,HbSo,Auto,16.81088816
54240,3,HbSo,Transit,12.82417851
54240,3,HbW,Active,12.41638033
54240,3,HbW,All,16.56375495
54240,3,HbW,Auto,16.5114297
54240,3,HbW,Transit,14.27069812
54250,1,HbEs,Active,11.01935493
54250,1,HbEs,All,13.46505925
54250,1,HbEs,Auto,13.46371719
54250,1,HbEs,Transit,11.89260208
54250,1,HbPb,Active,9.68230838
54250,1,HbPb,All,15.09842009
54250,1,HbPb,Auto,15.01663086
54250,1,HbPb,Transit,13.62061762
54250,1,HbSh,Active,9.535804626
54250,1,HbSh,All,14.90474917
54250,1,HbSh,Auto,14.77812269
54250,1,HbSh,Transit,12.52534891
54250,1,HbSo,Active,10.75471907
54250,1,HbSo,All,16.08246069
54250,1,HbSo,Auto,16.03111739
54250,1,HbSo,Transit,13.15661779
54250,1,HbW,Active,12.00564814
54250,1,HbW,All,15.95391518
54250,1,HbW,Auto,15.72374007
54250,1,HbW,Transit,14.51434047
54250,2,HbEs,Active,11.01935493
54250,2,HbEs,All,13.51240703
54250,2,HbEs,Auto,13.51175446
54250,2,HbEs,Transit,11.8629267
54250,2,HbPb,Active,9.68230838
54250,2,HbPb,All,15.23091883
54250,2,HbPb,Auto,15.19170007
54250,2,HbPb,Transit,13.58145945
54250,2,HbSh,Active,9.535804626
54250,2,HbSh,All,15.16110983
54250,2,HbSh,Auto,15.10834356
54250,2,HbSh,Transit,12.47733258
54250,2,HbSo,Active,10.75471907
54250,2,HbSo,All,16.58143801
54250,2,HbSo,Auto,16.5573254
54250,2,HbSo,Transit,13.27965874
54250,2,HbW,Active,12.00564814
54250,2,HbW,All,16.30928689
54250,2,HbW,Auto,16.19276601
54250,2,HbW,Transit,14.57954812
54250,3,HbEs,Active,11.01935493
54250,3,HbEs,All,13.55282638
54250,3,HbEs,Auto,13.55239136
54250,3,HbEs,Transit,11.85686921
54250,3,HbPb,Active,9.68230838
54250,3,HbPb,All,15.38803343
54250,3,HbPb,Auto,15.36351904
54250,3,HbPb,Transit,13.60463129
54250,3,HbSh,Active,9.535804626
54250,3,HbSh,All,15.68135742
54250,3,HbSh,Auto,15.65357447
54250,3,HbSh,Transit,12.6852348
54250,3,HbSo,Active,10.75471907
54250,3,HbSo,All,16.72675195
54250,3,HbSo,Auto,16.71026294
54250,3,HbSo,Transit,13.2700265
54250,3,HbW,Active,12.00564814
54250,3,HbW,All,16.5304289
54250,3,HbW,Auto,16.45541353
54250,3,HbW,Transit,14.60760934
54260,1,HbEs,Active,11.01892877
54260,1,HbEs,All,13.37824205
54260,1,HbEs,Auto,13.37560062
54260,1,HbEs,Transit,11.86801453
54260,1,HbPb,Active,10.03460306
54260,1,HbPb,All,14.84842655
54260,1,HbPb,Auto,14.68699413
54260,1,HbPb,Transit,13.58128672
54260,1,HbSh,Active,10.74622135
54260,1,HbSh,All,14.4370462
54260,1,HbSh,Auto,14.12658502
54260,1,HbSh,Transit,12.54634286
54260,1,HbSo,Active,11.45594701
54260,1,HbSo,All,15.64270438
54260,1,HbSo,Auto,15.53452559
54260,1,HbSo,Transit,13.10393811
54260,1,HbW,Active,11.923641
54260,1,HbW,All,15.5816555
54260,1,HbW,Auto,15.15634677
54260,1,HbW,Transit,14.46347387
54260,2,HbEs,Active,11.01892877
54260,2,HbEs,All,13.42139565
54260,2,HbEs,Auto,13.42016543
54260,2,HbEs,Transit,11.79817542
54260,2,HbPb,Active,10.03460306
54260,2,HbPb,All,15.02068993
54260,2,HbPb,Auto,14.94752721
54260,2,HbPb,Transit,13.48431366
54260,2,HbSh,Active,10.74622135
54260,2,HbSh,All,14.77971984
54260,2,HbSh,Auto,14.64867735
54260,2,HbSh,Transit,12.42742534
54260,2,HbSo,Active,11.45594701
54260,2,HbSo,All,16.23806853
54260,2,HbSo,Auto,16.19021267
54260,2,HbSo,Transit,13.15998619
54260,2,HbW,Active,11.923641
54260,2,HbW,All,15.9534403
54260,2,HbW,Auto,15.74388078
54260,2,HbW,Transit,14.48482333
54260,3,HbEs,Active,11.01892877
54260,3,HbEs,All,13.47511383
54260,3,HbEs,Auto,13.47439161
54260,3,HbEs,Transit,11.77804903
54260,3,HbPb,Active,10.03460306
54260,3,HbPb,All,15.22510246
54260,3,HbPb,Auto,15.18511596
54260,3,HbPb,Transit,13.48811707
54260,3,HbSh,Active,10.74622135
54260,3,HbSh,All,15.38619446
54260,3,HbSh,Auto,15.32399921
54260,3,HbSh,Transit,12.61405842
54260,3,HbSo,Active,11.45594701
54260,3,HbSo,All,16.46484926
54260,3,HbSo,Auto,16.43638616
54260,3,HbSo,Transit,13.12630751
54260,3,HbW,Active,11.923641
54260,3,HbW,All,16.24235687
54260,3,HbW,Auto,16.11776757
54260,3,HbW,Transit,14.49867738
54270,1,HbEs,Active,11.02539326
54270,1,HbEs,All,13.41861961
54270,1,HbEs,Auto,13.41705192
54270,1,HbEs,Transit,11.76139458
54270,1,HbPb,Active,10.21217708
54270,1,HbPb,All,14.93415376
54270,1,HbPb,Auto,14.85579208
54270,1,HbPb,Transit,13.26465057
54270,1,HbSh,Active,10.17353091
54270,1,HbSh,All,14.62950922
54270,1,HbSh,Auto,14.45004029
54270,1,HbSh,Transit,12.31972804
54270,1,HbSo,Active,11.55128649
54270,1,HbSo,All,15.83327847
54270,1,HbSo,Auto,15.78266339
54270,1,HbSo,Transit,12.52184156
54270,1,HbW,Active,12.09434449
54270,1,HbW,All,15.70350541
54270,1,HbW,Auto,15.4421791
54270,1,HbW,Transit,14.20935218
54270,2,HbEs,Active,11.02539326
54270,2,HbEs,All,13.46919754
54270,2,HbEs,Auto,13.46841918
54270,2,HbEs,Transit,11.71379901
54270,2,HbPb,Active,10.21217708
54270,2,HbPb,All,15.11871377
54270,2,HbPb,Auto,15.08621669
54270,2,HbPb,Transit,13.19603047
54270,2,HbSh,Active,10.17353091
54270,2,HbSh,All,14.96478284
54270,2,HbSh,Auto,14.89586203
54270,2,HbSh,Transit,12.2355749
54270,2,HbSo,Active,11.55128649
54270,2,HbSo,All,16.4176791
54270,2,HbSo,Auto,16.39538196
54270,2,HbSo,Transit,12.60914684
54270,2,HbW,Active,12.09434449
54270,2,HbW,All,16.11700505
54270,2,HbW,Auto,15.99702113
54270,2,HbW,Transit,14.2631697
54270,3,HbEs,Active,11.02539326
54270,3,HbEs,All,13.51887305
54270,3,HbEs,Auto,13.51837344
54270,3,HbEs,Transit,11.70237694
54270,3,HbPb,Active,10.21217708
54270,3,HbPb,All,15.31244081
54270,3,HbPb,Auto,15.29504296
54270,3,HbPb,Transit,13.21050528
54270,3,HbSh,Active,10.17353091
54270,3,HbSh,All,15.54820967
54270,3,HbSh,Auto,15.51669586
54270,3,HbSh,Transit,12.43256052
54270,3,HbSo,Active,11.55128649
54270,3,HbSo,All,16.61342011
54270,3,HbSo,Auto,16.59959457
54270,3,HbSo,Transit,12.58930014
54270,3,HbW,Active,12.09434449
54270,3,HbW,All,16.39343
54270,3,HbW,Auto,16.32393581
54270,3,HbW,Transit,14.28930295
54280,1,HbEs,Active,11.01726284
54280,1,HbEs,All,13.45650598
54280,1,HbEs,Auto,13.45524805
54280,1,HbEs,Transit,11.81453172
54280,1,HbPb,Active,9.662019262
54280,1,HbPb,All,15.05088466
54280,1,HbPb,Auto,14.97753783
54280,1,HbPb,Transit,13.43612459
54280,1,HbSh,Active,9.470652747
54280,1,HbSh,All,14.83242528
54280,1,HbSh,Auto,14.70289995
54280,1,HbSh,Transit,12.37805444
54280,1,HbSo,Active,10.82314507
54280,1,HbSo,All,16.01847447
54280,1,HbSo,Auto,15.97535709
54280,1,HbSo,Transit,12.83896987
54280,1,HbW,Active,11.98579078
54280,1,HbW,All,15.87863911
54280,1,HbW,Auto,15.65719854
54280,1,HbW,Transit,14.3471186
54280,2,HbEs,Active,11.01726284
54280,2,HbEs,All,13.50500549
54280,2,HbEs,Auto,13.50439489
54280,2,HbEs,Transit,11.78013495
54280,2,HbPb,Active,9.662019262
54280,2,HbPb,All,15.20127264
54280,2,HbPb,Auto,15.16863801
54280,2,HbPb,Transit,13.38867995
54280,2,HbSh,Active,9.470652747
54280,2,HbSh,All,15.11721959
54280,2,HbSh,Auto,15.06616743
54280,2,HbSh,Transit,12.31987337
54280,2,HbSo,Active,10.82314507
54280,2,HbSo,All,16.54515453
54280,2,HbSo,Auto,16.5254142
54280,2,HbSo,Transit,12.95177502
54280,2,HbW,Active,11.98579078
54280,2,HbW,All,16.25800185
54280,2,HbW,Auto,16.15093151
54280,2,HbW,Transit,14.41244934
54280,3,HbEs,Active,11.01726284
54280,3,HbEs,All,13.54791723
54280,3,HbEs,Auto,13.54751549
54280,3,HbEs,Transit,11.77275075
54280,3,HbPb,Active,9.662019262
54280,3,HbPb,All,15.36926176
54280,3,HbPb,Auto,15.35003938
54280,3,HbPb,Transit,13.40962721
54280,3,HbSh,Active,9.470652747
54280,3,HbSh,All,15.65554806
54280,3,HbSh,Auto,15.63003741
54280,3,HbSh,Transit,12.52436781
54280,3,HbSo,Active,10.82314507
54280,3,HbSo,All,16.70478261
54280,3,HbSo,Auto,16.6918597
54280,3,HbSo,Transit,12.93950037
54280,3,HbW,Active,11.98579078
54280,3,HbW,All,16.49685106
54280,3,HbW,Auto,16.43045531
54280,3,HbW,Transit,14.4412332
54290,1,HbEs,Active,11.01675886
54290,1,HbEs,All,13.4062971
54290,1,HbEs,Auto,13.40483952
54290,1,HbEs,Transit,11.70615235
54290,1,HbPb,Active,9.925724782
54290,1,HbPb,All,14.92869476
54290,1,HbPb,Auto,14.85824821
54290,1,HbPb,Transit,13.12784676
54290,1,HbSh,Active,10.16158032
54290,1,HbSh,All,14.59874338
54290,1,HbSh,Auto,14.43080452
54290,1,HbSh,Transit,12.21889866
54290,1,HbSo,Active,11.21244831
54290,1,HbSo,All,15.81471458
54290,1,HbSo,Auto,15.76680647
54290,1,HbSo,Transit,12.5349113
54290,1,HbW,Active,11.81105904
54290,1,HbW,All,15.67973315
54290,1,HbW,Auto,15.43235823
54290,1,HbW,Transit,14.1526391
54290,2,HbEs,Active,11.01675886
54290,2,HbEs,All,13.45726449
54290,2,HbEs,Auto,13.45657582
54290,2,HbEs,Transit,11.66415882
54290,2,HbPb,Active,9.925724782
54290,2,HbPb,All,15.1097212
54290,2,HbPb,Auto,15.08030801
54290,2,HbPb,Transit,13.0647117
54290,2,HbSh,Active,10.16158032
54290,2,HbSh,All,14.92587366
54290,2,HbSh,Auto,14.86118379
54290,2,HbSh,Transit,12.14145766
54290,2,HbSo,Active,11.21244831
54290,2,HbSo,All,16.39703828
54290,2,HbSo,Auto,16.37661725
54290,2,HbSo,Transit,12.6312877
54290,2,HbW,Active,11.81105904
54290,2,HbW,All,16.0936788
54290,2,HbW,Auto,15.98085395
54290,2,HbW,Transit,14.20829219
54290,3,HbEs,Active,11.01675886
54290,3,HbEs,All,13.50503315
54290,3,HbEs,Auto,13.50460081
54290,3,HbEs,Transit,11.65447291
54290,3,HbPb,Active,9.925724782
54290,3,HbPb,All,15.29941631
54290,3,HbPb,Auto,15.28345293
54290,3,HbPb,Transit,13.08205475
54290,3,HbSh,Active,10.16158032
54290,3,HbSh,All,15.50802692
54290,3,HbSh,Auto,15.47822973
54290,3,HbSh,Transit,12.34516062
54290,3,HbSo,Active,11.21244831
54290,3,HbSo,All,16.58255929
54290,3,HbSo,Auto,16.5698716
54290,3,HbSo,Transit,12.61373393
54290,3,HbW,Active,11.81105904
54290,3,HbW,All,16.36187391
54290,3,HbW,Auto,16.29608131
54290,3,HbW,Transit,14.23505919
54300,1,HbEs,Active,10.95344924
54300,1,HbEs,All,13.48747023
54300,1,HbEs,Auto,13.48744488
54300,1,HbEs,Transit,10.96266785
54300,1,HbPb,Active,7.09682417
54300,1,HbPb,All,15.08231334
54300,1,HbPb,Auto,15.08171123
54300,1,HbPb,Transit,9.068844697
54300,1,HbSh,Active,5.383487544
54300,1,HbSh,All,14.90567186
54300,1,HbSh,Auto,14.90176052
54300,1,HbSh,Transit,8.989700865
54300,1,HbSo,Active,7.051314838
54300,1,HbSo,All,16.13403134
54300,1,HbSo,Auto,16.13321943
54300,1,HbSo,Transit,7.741805728
54300,1,HbW,Active,11.3639396
54300,1,HbW,All,15.85552197
54300,1,HbW,Auto,15.83089618
54300,1,HbW,Transit,12.78906423
54300,2,HbEs,Active,10.95344924
54300,2,HbEs,All,13.53198006
54300,2,HbEs,Auto,13.53196184
54300,2,HbEs,Transit,10.96173381
54300,2,HbPb,Active,7.09682417
54300,2,HbPb,All,15.23238327
54300,2,HbPb,Auto,15.23214716
54300,2,HbPb,Transit,9.041617527
54300,2,HbSh,Active,5.383487544
54300,2,HbSh,All,15.18337825
54300,2,HbSh,Auto,15.18199062
54300,2,HbSh,Transit,8.954132639
54300,2,HbSo,Active,7.051314838
54300,2,HbSo,All,16.62720635
54300,2,HbSo,Auto,16.62553523
54300,2,HbSo,Transit,7.850357771
54300,2,HbW,Active,11.3639396
54300,2,HbW,All,16.28002202
54300,2,HbW,Auto,16.2623602
54300,2,HbW,Transit,13.07645298
54300,3,HbEs,Active,10.95344924
54300,3,HbEs,All,13.56714985
54300,3,HbEs,Auto,13.56713532
54300,3,HbEs,Transit,10.96156121
54300,3,HbPb,Active,7.09682417
54300,3,HbPb,All,15.38748549
54300,3,HbPb,Auto,15.38726113
54300,3,HbPb,Transit,9.060219191
54300,3,HbSh,Active,5.383487544
54300,3,HbSh,All,15.6998668
54300,3,HbSh,Auto,15.69872389
54300,3,HbSh,Transit,9.129270563
54300,3,HbSo,Active,7.051314838
54300,3,HbSo,All,16.75530166
54300,3,HbSo,Auto,16.75413448
54300,3,HbSo,Transit,7.843930275
54300,3,HbW,Active,11.3639396
54300,3,HbW,All,16.50727488
54300,3,HbW,Auto,16.49430468
54300,3,HbW,Transit,13.16386184
54310,1,HbEs,Active,11.01359878
54310,1,HbEs,All,13.42513156
54310,1,HbEs,Auto,13.42417545
54310,1,HbEs,Transit,11.72556733
54310,1,HbPb,Active,9.355869713
54310,1,HbPb,All,15.04226297
54310,1,HbPb,Auto,14.98243996
54310,1,HbPb,Transit,13.36171699
54310,1,HbSh,Active,9.158718184
54310,1,HbSh,All,14.76207279
54310,1,HbSh,Auto,14.64621599
54310,1,HbSh,Transit,12.40090185
54310,1,HbSo,Active,10.0096324
54310,1,HbSo,All,15.96983566
54310,1,HbSo,Auto,15.93011499
54310,1,HbSo,Transit,12.89669347
54310,1,HbW,Active,11.47879641
54310,1,HbW,All,15.82975451
54310,1,HbW,Auto,15.63721783
54310,1,HbW,Transit,14.29250807
54310,2,HbEs,Active,11.01359878
54310,2,HbEs,All,13.46969374
54310,2,HbEs,Auto,13.46923807
54310,2,HbEs,Transit,11.70445374
54310,2,HbPb,Active,9.355869713
54310,2,HbPb,All,15.16695582
54310,2,HbPb,Auto,15.13663496
54310,2,HbPb,Transit,13.33087734
54310,2,HbSh,Active,9.158718184
54310,2,HbSh,All,14.98936109
54310,2,HbSh,Auto,14.93671718
54310,2,HbSh,Transit,12.36308053
54310,2,HbSo,Active,10.0096324
54310,2,HbSo,All,16.47250909
54310,2,HbSo,Auto,16.45383956
54310,2,HbSo,Transit,13.03181286
54310,2,HbW,Active,11.47879641
54310,2,HbW,All,16.1875099
54310,2,HbW,Auto,16.08764825
54310,2,HbW,Transit,14.36684631
54310,3,HbEs,Active,11.01359878
54310,3,HbEs,All,13.50817174
54310,3,HbEs,Auto,13.50787033
54310,3,HbEs,Transit,11.70027231
54310,3,HbPb,Active,9.355869713
54310,3,HbPb,All,15.325761
54310,3,HbPb,Auto,15.3064318
54310,3,HbPb,Transit,13.35658552
54310,3,HbSh,Active,9.158718184
54310,3,HbSh,All,15.52922026
54310,3,HbSh,Auto,15.50118652
54310,3,HbSh,Transit,12.57550895
54310,3,HbSo,Active,10.0096324
54310,3,HbSo,All,16.60893206
54310,3,HbSo,Auto,16.59572471
54310,3,HbSo,Transit,13.02445178
54310,3,HbW,Active,11.47879641
54310,3,HbW,All,16.40701973
54310,3,HbW,Auto,16.34172488
54310,3,HbW,Transit,14.39746507
54320,1,HbEs,Active,10.96778137
54320,1,HbEs,All,13.46960182
54320,1,HbEs,Auto,13.46958534
54320,1,HbEs,Transit,10.95301771
54320,1,HbPb,Active,8.190212983
