mat_id,  mo23, md21, md22, mo24, mo25, mo26, mo19, mo20,mo01, mo50, mo51, mo52, mo53, md05, md06, md07, md08,md09, md10, md11, md12, md23
mat_name, Pp1_11, Pp2_11, Pp3_11, Pp4_11, Pp5_11, Pp6_11, Pp10_11, PpTt11, HtTt11, P1Hh11, P2Hh11, P3Hh11, P4Hh11, Con11, FIRE11, TCWh11, Ret11, Bus11, AcIn11, HeEd11, Emp11, PSEn11
mat_desc, 2011_Pop_0to4, 2011_Pop 5to12, 2011_Pop_13to17, 2011_Pop_18to24, 2011_Pop_25to44, 2011_Pop_45to64, 2011_Pop_65plus, 2011_total_population, 2011_total_hhs, 2011_1p_hhs, 2011_2p_hhs, 2011_3p_hhs, 2011_4p_hhs, 2011_Const_Mfg, 2011_FIRE, 2011_TCU_WhSale, 2011_Retail, 2011_Business_OthServ, 2011_Accom_Fd_Info, 2011_Health_Ed_PubAd, 2011_total_emp, PostSec 2011 FT Enrl
32540, 1.006019, 0.9815394, 0.9933349, 5.171931, 0, 0, 3.141859, 25.47307, 9.441686, 2.539993, 2.836971, 1.457094, 2.607628, 339.5512, 148.3815, 145.6613, 339.7668, 115.3797, 21.12982, 1.892614, 1111.763, 0
32550, 1.006019, 0.9815394, 0.9933349, 5.171931, 0, 0, 3.141859, 25.47307, 11.10064, 3.458123, 3.86245, 1.983789, 1.796277, 545.3481, 25.90362, 138.2399, 77.10899, 121.2781, 139.065, 1.718091, 1048.662, 0
32560, 40.90831, 34.92377, 65.63786, 115.67, 0, 0, 165.0222, 1268.468, 621.1895, 270.8896, 164.9108, 118.8399, 66.54925, 91.38545, 2.995111, 3.474784, 2.476594, 71.70751, 2.772313, 2.483181, 177.295, 0
32570, 169.3838, 237.5644, 94.07711, 272.125, 0, 0, 236.9462, 2582.639, 810.0931, 131.194, 187.5538, 134.2185, 357.1267, 2.907123, 1.905589, 2.210773, 15.75691, 136.8681, 1.763837, 59.24559, 220.6579, 0
32580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.379248, 2.870551, 3.330277, 166.1519, 3.054461, 2.657019, 2.379912, 184.8234, 0
32590, 52.73569, 56.12996, 33.13596, 39.4347, 0, 0, 139.7428, 881.3392, 309.5782, 38.47008, 126.511, 49.51566, 95.08147, 1.807131, 1.184555, 1.374264, 9.794839, 85.08017, 1.096439, 36.82834, 137.1657, 0
32600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 419.5562, 53.07302, 44.78021, 43.88497, 123.2144, 1.786366, 1.600062, 687.8953, 0
32610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.023952, 85.72389, 3.060085, 59.97817, 2.806647, 36.62175, 16.40119, 208.6157, 0
32620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 431.3986, 222.6119, 565.3881, 383.0711, 2.560802, 128.0866, 1.995273, 1735.112, 0
32630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498.9956, 69.70694, 1175.735, 93.10949, 239.6355, 39.70562, 13.33673, 2130.225, 0
32640, 0.04855978, 0.04737817, 0.04794754, 0.9985811, 0, 0, 0.05055173, 5.094128, 2.448927, 1.222906, 0.6070331, 0.6093011, 0.009686753, 2684.218, 122.3984, 1970.261, 193.9833, 624.0675, 547.5853, 54.96717, 6197.48, 0
33010, 3.378336, 7.690971, 8.89531, 12.73652, 0, 0, 14.06767, 96.79286, 45.86304, 15.51302, 17.32681, 8.899206, 4.124006, 173.6648, 2.396537, 2.780348, 1.981646, 19.12558, 2.218265, 1.986917, 204.1541, 0
33020, 1.006485, 1.963988, 1.98759, 6.209193, 0, 0, 4.191087, 35.66235, 11.68373, 2.881076, 3.217934, 1.65276, 3.931964, 0, 0, 0, 0, 0, 0, 0, 0, 0
33030, 133.2711, 163.7392, 136.4645, 142.1042, 0, 0, 138.7379, 1701.344, 510.5118, 49.1167, 141.4088, 73.41578, 246.5705, 6.416139, 2.311682, 3.790929, 2.593216, 5.936384, 3.620206, 5.505654, 30.17421, 0
33040, 87.39014, 265.822, 218.2587, 264.2774, 0, 0, 176.5984, 2378.739, 702.7139, 40.87666, 167.3974, 179.9032, 314.5366, 4.28811, 70.27029, 97.82909, 2.324201, 22.4317, 123.5818, 46.60766, 367.3329, 0
33050, 2.011504, 2.943837, 2.979214, 14.47757, 0, 0, 7.32906, 66.23002, 31.17702, 10.41786, 11.63593, 5.976315, 3.146918, 1.283228, 0.4623364, 0.7581859, 0.5186432, 1.187277, 0.7240412, 1.101131, 6.034842, 0
33060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33070, 112.8724, 340.3891, 258.3597, 353.4407, 0, 0, 229.664, 3030.632, 865.1874, 46.03267, 152.3331, 254.8371, 411.9844, 64.88219, 2.835307, 65.78776, 2.344456, 75.42397, 32.80495, 111.6579, 355.7365, 0
33080, 122.6469, 253.6846, 353.6136, 448.9347, 0, 0, 229.8203, 3321.007, 939.6339, 87.73077, 159.6772, 187.7955, 504.4305, 5.454321, 62.56688, 62.21753, 59.126, 95.10772, 3.309298, 37.05204, 324.8338, 0
33090, 3.73395, 8.500547, 9.831659, 14.07721, 0, 0, 15.54848, 106.9816, 50.57313, 17.27079, 19.29011, 9.907573, 4.104652, 0, 0, 0, 0, 0, 0, 0, 0, 0
33100, 151.525, 332.6353, 261.8255, 322.7237, 0, 0, 270.4125, 3315.895, 1116.097, 181.5306, 294.1801, 278.4314, 361.9552, 106.902, 76.44344, 22.17151, 100.0817, 122.0115, 76.65344, 84.50346, 588.767, 0
33110, 378.2809, 546.2327, 537.8565, 700.1054, 0, 0, 409.5501, 6265.408, 2041.731, 307.3452, 507.7057, 456.885, 769.795, 4.325975, 70.89079, 49.34647, 46.89449, 120.6922, 2.624697, 129.3029, 424.0775, 0
33120, 81.65788, 159.3418, 116.4631, 228.5589, 0, 0, 141.6792, 1701.32, 505.5211, 49.77439, 132.521, 72.14434, 251.0813, 21.70688, 5.744202, 11.71505, 11.42911, 13.67613, 10.24575, 16.09354, 90.61067, 0
33130, 129.4653, 135.6717, 80.48745, 54.23241, 0, 0, 19.96682, 1100.213, 337.5635, 14.28145, 85.06931, 118.5932, 119.6195, 13.5522, 8.883324, 10.30601, 7.345434, 70.89344, 8.222518, 7.364972, 126.5679, 0
33140, 2.246534, 16.43901, 22.18209, 2.30988, 0, 0, 93.5475, 234.3502, 86.52827, 2.104884, 55.83335, 7.865537, 20.7245, 2.566456, 0.9246728, 1.516372, 1.037286, 2.374553, 1.448082, 2.202262, 12.06968, 0
33150, 25.30521, 86.41311, 68.71194, 123.5891, 0, 0, 52.6865, 794.5982, 231.4461, 2.436796, 70.11695, 67.31897, 91.57339, 2.566456, 0.9246728, 1.516372, 1.037286, 2.374553, 1.448082, 2.202262, 12.06968, 0
33160, 106.7277, 213.2199, 210.7641, 256.0533, 0, 0, 121.6872, 2032.267, 586.8466, 15.20094, 155.941, 136.327, 279.3777, 5.740213, 3.76265, 4.365247, 3.111256, 20.01857, 3.482757, 241.7637, 282.2444, 1084
33170, 4.267372, 9.714911, 11.23618, 16.08824, 0, 0, 17.76969, 122.2647, 49.82946, 16.38612, 18.302, 9.400071, 5.741262, 0, 0, 0, 0, 0, 0, 0, 0, 0
33180, 133.0535, 245.2079, 160.5706, 374.9479, 0, 0, 230.8524, 2765.901, 848.9019, 49.14127, 248.809, 205.6671, 345.2846, 74.87681, 77.12724, 3.253794, 2.319087, 186.5195, 19.46999, 174.3941, 537.9606, 0
33190, 130.64, 225.5081, 257.9857, 284.1463, 0, 0, 324.3051, 2623.33, 809.5356, 40.1595, 294.0355, 128.3916, 346.949, 5.32808, 3.492501, 30.38875, 2.887876, 92.90644, 3.232703, 36.19446, 174.4308, 0
33200, 106.461, 54.40832, 70.07912, 104.2504, 0, 0, 474.9773, 1986.983, 1056.373, 483.9299, 336.3024, 162.4343, 73.70644, 4.555159, 44.78788, 3.464051, 2.468944, 39.71445, 27.63749, 705.5206, 828.1486, 1811
33210, 229.872, 383.7655, 252.1931, 246.8585, 0, 0, 212.7124, 3101.934, 896.7878, 76.15938, 151.2178, 237.793, 431.6178, 6.731551, 4.412461, 5.119127, 3.648572, 82.16527, 4.08423, 54.87415, 161.0354, 0
33220, 114.3007, 107.2302, 73.79282, 153.6849, 0, 0, 128.1424, 1156.348, 327.8691, 26.4734, 74.4658, 43.96707, 182.9629, 6.452851, 4.229777, 4.907186, 3.497514, 4.500769, 3.915135, 113.9715, 141.4748, 0
33230, 24.59532, 2.399684, 2.428522, 31.61106, 0, 0, 32.00529, 371.9192, 161.5772, 53.63165, 65.07599, 11.8762, 30.99334, 21.70688, 5.744202, 11.71505, 11.42911, 13.67613, 10.24575, 16.09354, 90.61067, 0
33240, 1.427853, 1.393108, 1.40985, 14.68114, 0, 0, 11.14818, 163.0377, 52.32926, 11.02488, 14.59359, 0.703684, 26.0071, 5.132911, 1.849346, 3.032743, 2.074573, 4.749107, 2.896165, 4.404523, 24.13937, 0
33250, 114.1701, 180.349, 123.4669, 223.5989, 0, 0, 379.199, 2649.033, 1306.515, 511.5625, 446.3864, 245.0436, 103.5225, 4.373002, 71.66143, 49.8829, 2.370214, 144.88, 79.59688, 944.6658, 1297.43, 0
33260, 66.41386, 199.3778, 196.7295, 147.0788, 0, 0, 58.50154, 1675.654, 525.7684, 65.90482, 113.2415, 138.0815, 208.5405, 5.939138, 3.893043, 4.516523, 3.219076, 113.9177, 3.60345, 3.227638, 138.3166, 0
33270, 120.3224, 188.8522, 232.4453, 204.399, 0, 0, 615.3984, 2705.09, 1093.877, 434.3464, 237.6538, 196.7354, 225.1418, 4.051234, 212.4433, 3.080832, 54.89529, 134.2196, 178.2052, 484.3634, 1071.259, 0
33280, 213.0964, 344.8282, 277.1249, 561.123, 0, 0, 963.1003, 5328.68, 2304.692, 731.719, 780.5258, 405.08, 387.367, 108.8229, 2.853292, 33.10254, 2.359327, 45.54144, 2.641043, 165.5922, 360.9128, 0
33290, 99.01323, 132.1949, 102.9104, 150.0287, 0, 0, 130.1998, 1512.842, 539.6337, 119.0804, 151.6296, 99.74433, 169.1794, 5.089662, 3.336221, 3.870524, 117.2427, 62.12438, 38.60061, 2.765988, 233.03, 0
33300, 137.8478, 129.8558, 183.0442, 239.4829, 0, 0, 227.6245, 2358.738, 1038.067, 339.1557, 358.0446, 169.7744, 171.0926, 264.9252, 347.3114, 23.2462, 2606.752, 710.6978, 1193.17, 542.6719, 5688.774, 0
33310, 31.30731, 42.76371, 2.473007, 45.06614, 0, 0, 2.607325, 173.165, 46.82008, 2.469176, 1.225664, 21.80265, 21.32259, 4.356353, 35.6943, 3.312866, 318.7606, 60.76984, 475.763, 106.5361, 1005.193, 0
34010, 116.7787, 170.0663, 193.4526, 201.9103, 0, 0, 182.6749, 2049.542, 665.5344, 74.11426, 210.741, 142.8482, 237.8309, 5.311883, 5.195546, 4.577767, 3.656732, 64.78925, 4.300038, 132.4099, 220.2411, 0
34020, 91.61085, 254.7836, 140.3667, 298.2393, 0, 0, 180.4584, 2309.571, 762.5399, 123.5748, 197.2852, 159.0249, 282.655, 29.64706, 5.61662, 21.60026, 11.86979, 16.45219, 10.2152, 18.5406, 113.9417, 0
34030, 130.6483, 193.788, 133.4534, 109.4405, 0, 0, 186.7091, 1754.04, 630.2398, 146.3253, 184.4578, 98.31342, 201.1433, 3.692212, 3.611348, 3.181939, 38.12611, 3.602725, 2.988894, 99.11591, 154.3191, 0
34040, 69.74847, 91.3203, 132.1183, 126.8629, 0, 0, 162.2606, 1386.832, 494.9044, 79.74261, 193.1112, 84.68731, 137.3633, 5.033539, 4.923298, 4.337891, 3.465118, 4.911542, 4.074716, 115.82, 142.5661, 8
34050, 142.1302, 222.9411, 139.9968, 170.4703, 0, 0, 217.391, 2141.531, 680.5049, 110.0954, 176.2619, 94.92801, 299.2196, 23.99885, 62.5953, 2.757619, 33.0419, 62.44585, 90.6611, 141.119, 416.6197, 0
34060, 272.5465, 520.9479, 419.7669, 580.7623, 0, 0, 351.4072, 5052.554, 1659.387, 215.3179, 463.4576, 390.7024, 589.9096, 15.06221, 29.46466, 25.96115, 41.47566, 80.83434, 73.15834, 346.5762, 612.5325, 0
34070, 3.676731, 0.7362391, 0.7243084, 0.7559749, 0, 0, 69.01732, 132.6212, 43.79523, 1.216211, 22.25622, 4.569974, 15.75283, 17.16409, 3.251728, 12.50541, 6.871984, 9.524955, 5.914061, 10.73403, 65.96626, 0
34080, 23.58172, 66.10899, 111.4932, 106.6703, 0, 0, 103.2877, 983.9939, 323.8475, 52.4663, 102.0567, 35.66471, 133.6598, 37.63073, 191.3941, 58.37411, 409.3024, 190.9371, 164.4978, 138.5392, 1190.676, 0
34090, 56.46312, 117.7743, 64.88487, 91.9079, 0, 0, 127.5795, 1177.912, 476.7654, 162.2279, 125.8369, 68.2531, 120.4475, 278.157, 80.88419, 25.91513, 108.6806, 139.3755, 54.7715, 2.306412, 690.0903, 0
34100, 153.1558, 116.3282, 93.6353, 249.7519, 0, 0, 291.9006, 2391.487, 1117.679, 471.1508, 300.3033, 192.7574, 153.4672, 64.78397, 98.56795, 2.481362, 29.73178, 126.4276, 58.27052, 126.9818, 507.245, 7
34110, 90.50665, 286.9525, 203.0596, 289.4754, 0, 0, 178.2833, 2340.106, 781.2783, 157.2927, 138.8656, 211.1445, 273.9755, 5.948368, 5.818091, 5.126288, 102.3723, 5.804199, 72.22923, 34.21746, 231.5159, 0
34120, 74.54565, 54.73319, 19.58045, 51.09126, 0, 0, 41.46148, 739.4139, 394.7886, 197.4945, 110.8736, 49.3895, 37.03098, 55.00214, 3.586502, 3.160047, 2.524254, 152.0624, 2.96833, 2.8124, 222.1161, 0
34130, 80.2467, 95.40867, 69.1619, 77.34176, 0, 0, 313.8211, 1509.598, 840.4536, 389.3408, 272.763, 154.8896, 23.46015, 77.23814, 67.99187, 19.96909, 478.5407, 263.7815, 325.1315, 645.7241, 1878.377, 0
34140, 229.121, 382.3321, 220.6667, 429.222, 0, 0, 435.4017, 3992.512, 1511.492, 369.8333, 460.0779, 295.5764, 386.0041, 3.169056, 23.24737, 2.731084, 92.71786, 123.6899, 262.9527, 121.5314, 630.0394, 0
34150, 398.8646, 599.0234, 518.7999, 530.9674, 0, 0, 490.6169, 6113.182, 1908.94, 159.7064, 597.3127, 373.4981, 778.4227, 25.48515, 24.92699, 14.64202, 99.41673, 91.18073, 2.750741, 508.2171, 766.6194, 0
34160, 5.090858, 1.019408, 1.002889, 1.046735, 0, 0, 95.56245, 183.6293, 64.53056, 1.404396, 37.22059, 7.642679, 18.2629, 27.55381, 26.95034, 23.7458, 18.9682, 26.88599, 22.30517, 21.13345, 167.5428, 0
34170, 0.04816867, 0.04822716, 0.04744565, 0.9903992, 0, 0, 0.05023292, 5.098851, 0.7062002, 0.26211, 0.2934755, 0.1471681, 0.003446538, 1201.397, 100.1492, 758.8721, 187.9656, 286.409, 221.0332, 230.3643, 2986.19, 0
34180, 238.9199, 254.8107, 143.2466, 299.0185, 0, 0, 297.9072, 3844.969, 1872.835, 746.2441, 658.9894, 251.1499, 216.4514, 4.055881, 3.967052, 3.495347, 2.792092, 29.68185, 3.283288, 202.2028, 249.4783, 0
34190, 61.77255, 112.4501, 127.2221, 219.3825, 0, 0, 263.5355, 1866.305, 782.2056, 334.1647, 222.5248, 134.2005, 91.3157, 3.363579, 3.289912, 2.898724, 2.315508, 3.282057, 40.84291, 483.7173, 539.71, 0
34200, 0.9932883, 0.9944945, 0.04891894, 2.042306, 0, 0, 1.035855, 10.19869, 1.954347, 0.7253665, 0.8121679, 0.4072751, 0.009537994, 3.385779, 3.311626, 2.917856, 850.7385, 156.9267, 438.5332, 45.44493, 1501.259, 0
34210, 0.9984141, 0.9996265, 0.9834277, 5.132114, 0, 0, 3.123602, 25.49664, 11.66021, 4.327749, 4.845631, 2.429922, 0.05690646, 0, 0, 0, 0, 0, 0, 0, 0, 0
34220, 4.587659, 10.71754, 12.05013, 17.29331, 0, 0, 19.13705, 132.5785, 0.9023613, 0.3062561, 0.3429044, 0.1719551, 0.08124565, 406.2119, 2.693663, 1157.019, 75.83421, 80.61694, 2.229382, 242.911, 1967.516, 919
34230, 161.5915, 252.7934, 233.7751, 238.8042, 0, 0, 100.0567, 2243.281, 712.6895, 106.5994, 169.2371, 146.8752, 289.9778, 21.8452, 4.138562, 15.91598, 8.746162, 12.12267, 7.526986, 13.6615, 83.95705, 0
34240, 0.04816867, 0.04822716, 0.04744565, 0.9903992, 0, 0, 0.05023292, 5.098851, 2.332042, 0.8655497, 0.9691262, 0.4859844, 0.01138129, 1357.796, 2.642903, 1245.826, 158.111, 355.94, 207.8002, 217.6088, 3545.725, 644
34250, 212.0647, 434.7551, 348.136, 378.9288, 0, 0, 484.4297, 4150.155, 1408.175, 238.8582, 412.2068, 270.9625, 486.1478, 43.64008, 102.4423, 3.008713, 2.403367, 51.09887, 2.826177, 140.58, 345.9995, 0
34260, 169.6519, 344.7116, 201.5094, 415.5089, 0, 0, 260.1798, 3416.051, 1129.537, 161.3388, 306.0793, 265.5381, 396.5811, 492.8409, 2.678039, 129.7783, 75.39435, 166.9778, 77.57578, 42.00035, 987.2455, 0
34270, 0.997624, 1.997671, 1.965299, 9.230495, 0, 0, 5.201884, 45.89439, 14.81574, 3.668149, 4.1071, 2.059573, 4.980914, 1083.295, 53.31168, 710.461, 234.5116, 166.2012, 66.18427, 109.7382, 2423.703, 639
34280, 277.0809, 595.1863, 575.6169, 678.4702, 0, 0, 782.8055, 6949.323, 2290.625, 244.4634, 762.8242, 476.857, 806.48, 26.71705, 111.0606, 80.58639, 13.79413, 351.9384, 37.84864, 143.4416, 765.3868, 0
34290, 26.66631, 53.39737, 2.101283, 60.31164, 0, 0, 33.3709, 504.7609, 161.9751, 2.090598, 63.67602, 43.41073, 52.79771, 3.335938, 3.262876, 158.1196, 2.296479, 3.255086, 2.700485, 2.558625, 175.5291, 0
35010, 2.101614, 2.504817, 1.732669, 8.003621, 0, 0, 8.969296, 50.01589, 21.83267, 4.595258, 9.862401, 3.703657, 3.671357, 2.381899, 1.377544, 0.09295497, 1.209801, 2.86744, 2.913706, 0.008209027, 10.85155, 0
35020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.447652, 0.7957065, 1.124748, 1.079497, 1.920337, 1.346259, 2.285799, 10, 0
35030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14.51754, 1.157346, 59.32701, 2.157346, 22.15735, 2.157346, 3.157346, 104.6313, 0
35040, 20.2899, 49.92545, 15.31392, 47.04212, 0, 0, 109.5714, 632.1808, 265, 45, 130, 40, 50, 7.723159, 0.3256659, 38.21655, 0, 11.33865, 0, 1.487732, 58.59352, 0
35050, 81.15959, 269.6034, 202.9577, 250.0644, 0, 0, 144.4409, 2135.434, 630, 55, 175, 110, 290, 43.17405, 2.007374, 4.086472, 3.666679, 39.54159, 4.196724, 32.04795, 128.7208, 0
41010, 12.61665, 12.12753, 13.60689, 41.09188, 0, 0, 69.57975, 345.6607, 81.7672, 1.379104, 15.35582, 6.823136, 58.20914, 127.4613, 3.758144, 80.18995, 48.52077, 4.362882, 89.05284, 2.171418, 355.5173, 0
41020, 71.3616, 84.73511, 63.38091, 32.16908, 0, 0, 47.89693, 834.0862, 336.4904, 92.38125, 82.03603, 103.8279, 58.24522, 2.832158, 3.340201, 91.63547, 206.0406, 145.4132, 192.2197, 53.07322, 694.5545, 0
41030, 2.120141, 106.9923, 57.16361, 71.08301, 0, 0, 267.1108, 1092.839, 477.9951, 114.0111, 236.2353, 50.9041, 76.8446, 338.3123, 3.711629, 4.525567, 31.94681, 4.308881, 144.4903, 2.144542, 529.44, 0
41040, 16.88405, 16.2295, 18.20922, 54.9906, 0, 0, 93.11407, 462.5753, 138.8057, 1.464458, 52.37749, 23.27318, 61.69054, 423.3011, 2.812588, 214.3358, 1.613905, 3.265173, 1.9042, 1.625086, 648.8578, 15
41050, 132.7952, 240.5657, 203.8101, 313.1282, 0, 0, 461.3639, 2862.151, 1198.446, 352.9774, 435.8065, 151.5964, 258.0652, 77.69894, 133.29, 4.062993, 66.9233, 67.69798, 78.96088, 115.5205, 544.1545, 1
41060, 130.385, 161.8849, 93.74564, 208.1657, 0, 0, 165.3016, 1937.201, 691.5505, 132.8585, 248.8177, 85.91045, 223.9639, 3.186882, 159.7387, 4.582787, 652.4065, 98.17564, 330.8041, 135.7286, 1384.623, 0
41070, 106.3544, 176.5814, 109.4881, 92.61812, 0, 0, 193.0603, 1515.076, 575.6476, 124.6243, 219.2937, 67.69224, 164.0374, 3.370536, 3.975156, 4.846884, 2.281003, 46.14814, 2.69129, 126.3243, 189.6373, 1
41080, 194.4401, 258.7875, 279.6014, 339.088, 0, 0, 327.1003, 3299.859, 1325.542, 346.3616, 412.8068, 292.4959, 273.8773, 5.974712, 7.046479, 8.59173, 4.043374, 81.80355, 4.77066, 213.7477, 325.9782, 0
41090, 139.0134, 105.9778, 93.05634, 114.7973, 0, 0, 123.0646, 1423.743, 510.075, 114.5933, 128.6472, 106.3168, 160.5177, 15.98795, 2.514124, 3.065456, 1.442641, 29.18681, 17.02131, 127.1056, 196.3239, 0
41100, 81.36818, 175.9809, 148.0857, 165.6329, 0, 0, 82.20426, 1469.476, 451.8541, 26.28309, 140.757, 91.77556, 193.0385, 12.59656, 1.980825, 2.415208, 1.136626, 22.99567, 13.41073, 100.1438, 154.6794, 0
41110, 29.63476, 49.85032, 3.19607, 70.96994, 0, 0, 70.44534, 447.3189, 135.0768, 2.836534, 42.65858, 43.26622, 46.31545, 7.200804, 4.445812, 7.597389, 3.620173, 12.48384, 5.131284, 7.72848, 48.20778, 1
41120, 101.7888, 130.4569, 60.9877, 48.75317, 0, 0, 80.65466, 1220.434, 456.8407, 69.40142, 179.7529, 112.1929, 95.49347, 192.0149, 3.77432, 4.602006, 2.165761, 4.381661, 2.555319, 2.180765, 211.6747, 0
41130, 84.38881, 143.1481, 32.12196, 57.06242, 0, 0, 14.16015, 823.8778, 263.1311, 15.45631, 91.15105, 56.63569, 99.88808, 16.07778, 4.472636, 7.120832, 7.821755, 8.168909, 10.05881, 6.841131, 60.56186, 219
42010, 1.700048, 41.82707, 12.69648, 1.692055, 0, 0, 1.743318, 147.6219, 40.7724, 1.523018, 13.56667, 0.7360585, 24.94666, 108.1263, 2.226537, 3.693608, 1.829644, 2.469854, 48.46725, 1.864568, 168.6778, 0
42020, 113.3139, 200.7299, 62.05931, 84.58588, 0, 0, 151.0574, 1563.038, 541.2802, 68.19048, 164.1686, 181.2565, 127.6646, 27.79192, 6.782001, 9.971014, 11.64998, 18.32397, 12.979, 28.20831, 115.7062, 0
42030, 261.3064, 226.3023, 197.7537, 171.6514, 0, 0, 166.1335, 2341.907, 676.192, 68.84312, 142.7912, 119.4349, 345.1227, 70.86654, 3.161782, 5.245089, 2.598176, 43.84129, 38.23648, 26.4777, 190.4271, 0
42040, 23.18396, 127.7709, 78.49239, 101.5298, 0, 0, 90.34135, 1069.084, 319.8456, 37.64988, 86.10999, 34.87526, 161.2105, 234.2629, 2.322639, 3.853033, 1.908616, 45.08803, 2.247076, 1.945047, 291.6274, 0
42050, 57.1504, 219.8626, 165.5532, 227.5268, 0, 0, 191.7982, 2066.915, 680.0688, 156.5728, 182.3947, 81.36555, 259.7359, 67.19093, 2.99779, 4.973043, 2.463418, 99.76174, 2.900263, 508.3638, 688.651, 201
42060, 67.10334, 172.7173, 143.9196, 292.8391, 0, 0, 296.4177, 2153.615, 749.9219, 104.7544, 274.8938, 145.1298, 225.1439, 26.32919, 6.425054, 9.446224, 11.03683, 17.35955, 12.2959, 26.72367, 109.6164, 0
42070, 71.15933, 129.2874, 92.66131, 108.9612, 0, 0, 145.941, 1242.226, 422.5803, 66.09521, 140.5598, 76.30855, 139.6167, 40.76827, 7.441025, 1.645858, 10.19104, 22.01116, 0.9598593, 33.23379, 116.251, 0
42080, 1.920193, 14.17302, 14.3406, 52.55704, 0, 0, 29.53599, 336.0083, 113.5039, 19.34651, 32.6037, 21.81657, 39.73714, 14.62733, 3.569474, 5.247902, 6.13157, 9.644194, 6.831055, 14.84648, 60.898, 0
42090, 120.3416, 204.5658, 234.2192, 353.8831, 0, 0, 364.6043, 2733.991, 873.8527, 71.81748, 297.9211, 190.4525, 313.6617, 2.296631, 15.36997, 2.549729, 15.78774, 72.46086, 1.486994, 93.31671, 203.2686, 0
42100, 37.71655, 53.02617, 26.82656, 85.80395, 0, 0, 71.82781, 717.8329, 263.211, 65.37422, 65.57852, 61.43407, 70.82423, 59.33562, 3.176782, 5.269972, 2.610503, 26.42957, 199.773, 106.4133, 403.0087, 0
42110, 77.86367, 97.06294, 124.0554, 139.4957, 0, 0, 287.4436, 1736.235, 653.9534, 110.0091, 269.8917, 131.6497, 142.4028, 204.948, 3.428986, 5.688354, 2.81775, 3.803708, 3.31743, 301.5111, 525.5154, 0
42120, 77.56106, 176.515, 236.527, 173.6919, 0, 0, 144.1574, 1781.833, 545.1932, 44.1127, 165.2021, 101.0688, 234.8097, 85.82793, 15.66532, 3.464965, 21.45481, 46.33929, 2.020756, 69.96587, 244.739, 0
42130, 190.6998, 276.2993, 200.4436, 311.0664, 0, 0, 277.0341, 3131.173, 1135.421, 235.8647, 330.3822, 272.8874, 296.2866, 62.85529, 2.804352, 4.652147, 2.304461, 69.9933, 2.713117, 287.6848, 433.0075, 0
42140, 124.9089, 216.3527, 174.1335, 268.5348, 0, 0, 327.9055, 2504.915, 913.053, 183.078, 315.8782, 150.7431, 263.3537, 2.63437, 17.63026, 2.924689, 18.10946, 83.11687, 1.705669, 107.0398, 233.1611, 0
42150, 125.9117, 188.3501, 245.7441, 225.5755, 0, 0, 278.8914, 2382.754, 884.3715, 183.2468, 330.875, 131.2018, 239.0479, 4.981176, 3.333603, 5.530123, 2.73937, 46.22377, 3.22515, 279.1658, 345.199, 0
42160, 100.6049, 66.0061, 61.22098, 111.2577, 0, 0, 315.2279, 1517.425, 825.3177, 467.6404, 240.5213, 54.78924, 62.36683, 39.35424, 52.67486, 4.369124, 81.15989, 204.5092, 31.85073, 363.9198, 777.8379, 0
42170, 123.9907, 144.6211, 73.1655, 178.2557, 0, 0, 480.3313, 2097.877, 1049.105, 432.8888, 376.091, 125.8295, 114.2959, 3.809767, 121.1083, 4.22962, 62.85479, 120.2018, 37.00051, 128.1091, 477.3139, 0
42180, 207.8415, 361.887, 297.178, 551.6382, 0, 0, 541.0261, 4256.429, 1504.337, 307.2501, 480.1591, 243.1427, 473.7849, 3.845639, 115.8145, 53.36807, 58.1594, 107.059, 56.02335, 91.59838, 485.8684, 0
42190, 2.031836, 3.999215, 3.034875, 15.16712, 0, 0, 9.375975, 76.37471, 33.64029, 11.20038, 12.13479, 6.232409, 4.072716, 58.91504, 197.1415, 43.60515, 561.5998, 291.5804, 546.7532, 247.6382, 1947.233, 127
42200, 86.21476, 59.89219, 60.60032, 131.2379, 0, 0, 119.6123, 1130.29, 453.0036, 128.8249, 133.983, 96.295, 93.9007, 4.645663, 3.109063, 5.157634, 121.3556, 3.448824, 3.007915, 26.03622, 166.761, 0
42210, 41.4211, 71.33717, 51.55759, 87.606, 0, 0, 58.4036, 687.3008, 264.0364, 58.05199, 94.02048, 49.31038, 62.65358, 29.25466, 7.138949, 10.4958, 12.26314, 19.28839, 13.66211, 29.69296, 121.796, 0
