c Emme Modeller - Turn Transaction
c Date: 2016-05-31 15:30:30
c Project:        Combined Itineraries                                        
c Scenario 2100:  2015 MD Base Network
t turns
c     At   From     To   TPF  Data1  Data2  Data3
a 273814 273813 273811     0      0      0      0
a 273814 273813 273813     0      0      0      0
a 273814 273813 275001    -1      0      0      0
a 273814 275001 273811    -1      0      0      0
a 273814 275001 273813    -1      0      0      0
a 273814 275001 275001     0      0      0      0
a 274203 272708 272708     0      0      0      0
a 274203 272708 273303    -1      0      0      0
a 274203 272708 274202    -1      0      0      0
a 274203 272708 274204    -1      0      0      0
a 274203 272708 274301    -1      0      0      0
a 274203 272708 274703    -1      0      0      0
a 274203 273201 272708    -1      0      0      0
a 274203 273201 273303    -1      0      0      0
a 274203 273201 274202    -1      0      0      0
a 274203 273201 274204    -1      0      0      0
a 274203 273201 274301    -1      0      0      0
a 274203 273201 274703    -1      0      0      0
a 274203 274202 272708    -1      0      0      0
a 274203 274202 273303    -1      0      0      0
a 274203 274202 274202     0      0      0      0
a 274203 274202 274204    -1      0      0      0
a 274203 274202 274301    -1      0      0      0
a 274203 274202 274703     0      0      0      0
a 274203 274301 272708    -1      0      0      0
a 274203 274301 273303    -1      0      0      0
a 274203 274301 274202    -1      0      0      0
a 274203 274301 274204    -1      0      0      0
a 274203 274301 274301     0      0      0      0
a 274203 274301 274703    -1      0      0      0
a 274203 274801 272708    -1      0      0      0
a 274203 274801 273303    -1      0      0      0
a 274203 274801 274202    -1      0      0      0
a 274203 274801 274204    -1      0      0      0
a 274203 274801 274301    -1      0      0      0
a 274203 274801 274703    -1      0      0      0
a 274203 274804 272708    -1      0      0      0
a 274203 274804 273303    -1      0      0      0
a 274203 274804 274202    -1      0      0      0
a 274203 274804 274204    -1      0      0      0
a 274203 274804 274301    -1      0      0      0
a 274203 274804 274703    -1      0      0      0
a 274401 273603 273603     0      0      0      0
a 274401 273603 273605    -1      0      0      0
a 274401 273605 273603    -1      0      0      0
a 274401 273605 273605     0      0      0      0
a 274401 273606 273603    -1      0      0      0
a 274401 273606 273605     0      0      0      0
a 274702 274701 274701     0      0      0      0
a 274702 274701 274705    -1      0      0      0
a 274702 274703 274701    -1      0      0      0
a 274702 274703 274705     0      0      0      0
a 275206 275207 275207     0      0      0      0
a 275206 275207 275801    -1      0      0      0
a 275206 275208 275207     0      0      0      0
a 275206 275208 275801    -1      0      0      0
a 275206 275901 275207    -1      0      0      0
a 275206 275901 275801    -1      0      0      0
a 275207 275204 275204     0      0      0      0
a 275207 275204 275206    -1      0      0      0
a 275207 275204 275208    -1      0      0      0
a 275207 275206 275204    -1      0      0      0
a 275207 275206 275206     0      0      0      0
a 275207 275206 275208     0      0      0      0
a 275207 275208 275204    -1      0      0      0
a 275207 275208 275206     0      0      0      0
a 275207 275208 275208     0      0      0      0
a 275402 275401 275401     0      0      0      0
a 275402 275401 275403    -1      0      0      0
a 275402 275401 321401     0      0      0      0
a 275402 275403 275401    -1      0      0      0
a 275402 275403 275403     0      0      0      0
a 275402 275403 321401    -1      0      0      0
a 275402 321401 275401    -1      0      0      0
a 275402 321401 275403    -1      0      0      0
a 275402 321401 321401     0      0      0      0
a 275403 275402 275402     0      0      0      0
a 275403 275402 321403     0      0      0      0
a 275403 275402 322101    -1      0      0      0
a 275403 321403 275402    -1      0      0      0
a 275403 321403 321403     0      0      0      0
a 275403 321403 322101     0      0      0      0
a 275403 322101 275402    -1      0      0      0
a 275403 322101 321403    -1      0      0      0
a 275403 322101 322101     0      0      0      0
a 275506 275507 275507     0      0      0      0
a 275506 275507 280407    -1      0      0      0
a 275506 275507 281004    -1      0      0      0
a 275506 281004 275507    -1      0      0      0
a 275506 281004 280407     0      0      0      0
a 275506 281004 281004     0      0      0      0
a 275508  27660  27660     0      0      0      0
a 275508  27660 275505    -1      0      0      0
a 275508  27660 275507    -1      0      0      0
a 275508  27660 276606    -1      0      0      0
a 275508  27660 276616    -1      0      0      0
a 275508 275505  27660    -1      0      0      0
a 275508 275505 275505     0      0      0      0
a 275508 275505 275507    -1      0      0      0
a 275508 275505 276606     0      0      0      0
a 275508 275505 276616    -1      0      0      0
a 275508 275507  27660    -1      0      0      0
a 275508 275507 275505    -1      0      0      0
a 275508 275507 275507     0      0      0      0
a 275508 275507 276606    -1      0      0      0
a 275508 275507 276616    -1      0      0      0
a 275508 276606  27660    -1      0      0      0
a 275508 276606 275505    -1      0      0      0
a 275508 276606 275507    -1      0      0      0
a 275508 276606 276606     0      0      0      0
a 275508 276606 276616    -1      0      0      0
a 275508 276616  27660    -1      0      0      0
a 275508 276616 275505    -1      0      0      0
a 275508 276616 275507    -1      0      0      0
a 275508 276616 276606    -1      0      0      0
a 275508 276616 276616     0      0      0      0
a 276507 276007 276007     0      0      0      0
a 276507 276007 276509    -1      0      0      0
a 276507 276007 276510    -1      0      0      0
a 276507 276510 276007    -1      0      0      0
a 276507 276510 276509    -1      0      0      0
a 276507 276510 276510     0      0      0      0
a 276507 276511 276007    -1      0      0      0
a 276507 276511 276509    -1      0      0      0
a 276507 276511 276510     0      0      0      0
a 276509 276506 276506     0      0      0      0
a 276509 276506 276510    -1      0      0      0
a 276509 276507 276506    -1      0      0      0
a 276509 276507 276510     0      0      0      0
a 276509 276510 276506    -1      0      0      0
a 276509 276510 276510     0      0      0      0
a 276510 276507 276507     0      0      0      0
a 276510 276507 276509     0      0      0      0
a 276510 276507 276511    -1      0      0      0
a 276510 276509 276507    -1      0      0      0
a 276510 276509 276509     0      0      0      0
a 276510 276509 276511    -1      0      0      0
a 276510 276511 276507    -1      0      0      0
a 276510 276511 276509    -1      0      0      0
a 276510 276511 276511     0      0      0      0
a 280107 257303 257303     0      0      0      0
a 280107 257303 257304     0      0      0      0
a 280107 257303 280108    -1      0      0      0
a 280107 257304 257303    -1      0      0      0
a 280107 257304 257304     0      0      0      0
a 280107 257304 280108    -1      0      0      0
a 280107 280108 257303    -1      0      0      0
a 280107 280108 257304    -1      0      0      0
a 280107 280108 280108     0      0      0      0
a 281001 281002 281002     0      0      0      0
a 281001 281002 281005     0      0      0      0
a 281001 281002 281101    -1      0      0      0
a 281001 281005 281002    -1      0      0      0
a 281001 281005 281005     0      0      0      0
a 281001 281005 281101    -1      0      0      0
a 281001 281101 281002    -1      0      0      0
a 281001 281101 281005    -1      0      0      0
a 281001 281101 281101     0      0      0      0
a 281005 281001 281001     0      0      0      0
a 281005 281001 281002     0      0      0      0
a 281005 281001 281008    -1      0      0      0
a 281005 281002 281001    -1      0      0      0
a 281005 281002 281002     0      0      0      0
a 281005 281002 281008    -1      0      0      0
a 281005 281008 281001    -1      0      0      0
a 281005 281008 281002    -1      0      0      0
a 281005 281008 281008     0      0      0      0
a 281010 281006 281006     0      0      0      0
a 281010 281006 281008    -1      0      0      0
a 281010 281006 281104    -1      0      0      0
a 281010 281006 282001    -1      0      0      0
a 281010 281008 281006    -1      0      0      0
a 281010 281008 281008     0      0      0      0
a 281010 281008 281104    -1      0      0      0
a 281010 281008 282001    -1      0      0      0
a 281010 281104 281006    -1      0      0      0
a 281010 281104 281008     0      0      0      0
a 281010 281104 281104     0      0      0      0
a 281010 281104 282001    -1      0      0      0
a 281010 282007 281006    -1      0      0      0
a 281010 282007 281008    -1      0      0      0
a 281010 282007 281104    -1      0      0      0
a 281010 282007 282001    -1      0      0      0
a 282001 281010 282009    -1      0      0      0
a 282001 281104 282009     0      0      0      0
a 282405 281804 281804     0      0      0      0
a 282405 281804 282402    -1      0      0      0
a 282405 281804 282407    -1      0      0      0
a 282405 281804 283301    -1      0      0      0
a 282405 282402 281804    -1      0      0      0
a 282405 282402 282402     0      0      0      0
a 282405 282402 282407    -1      0      0      0
a 282405 282402 283301    -1      0      0      0
a 282405 282407 281804    -1      0      0      0
a 282405 282407 282402    -1      0      0      0
a 282405 282407 282407     0      0      0      0
a 282405 282407 283301    -1      0      0      0
a 282405 283301 281804    -1      0      0      0
a 282405 283301 282402    -1      0      0      0
a 282405 283301 282407     0      0      0      0
a 282405 283301 283301     0      0      0      0
a 282702 283003 283003     0      0      0      0
a 282702 283003 283009    -1      0      0      0
a 282702 283003 284301    -1      0      0      0
a 282702 283009 283003     0      0      0      0
a 282702 283009 283009     0      0      0      0
a 282702 283009 284301    -1      0      0      0
a 282702 284301 283003    -1      0      0      0
a 282702 284301 283009    -1      0      0      0
a 282702 284301 284301     0      0      0      0
a 283003 282202 282202     0      0      0      0
a 283003 282202 282702    -1      0      0      0
a 283003 282202 283007    -1      0      0      0
a 283003 282702 282202    -1      0      0      0
a 283003 282702 282702     0      0      0      0
a 283003 282702 283007    -1      0      0      0
a 283003 283007 282202    -1      0      0      0
a 283003 283007 282702     0      0      0      0
a 283003 283007 283007     0      0      0      0
a 283201 261901 261901     0      0      0      0
a 283201 261901 281701     0      0      0      0
a 283201 261901 283210    -1      0      0      0
a 283201 283210 261901    -1      0      0      0
a 283201 283210 281701    -1      0      0      0
a 283201 283210 283210     0      0      0      0
a 283203 261901 261901     0      0      0      0
a 283203 261901 262501    -1      0      0      0
a 283203 261901 283206    -1      0      0      0
a 283203 262501 261901    -1      0      0      0
a 283203 262501 262501     0      0      0      0
a 283203 262501 283206    -1      0      0      0
a 283203 283206 261901    -1      0      0      0
a 283203 283206 262501     0      0      0      0
a 283203 283206 283206     0      0      0      0
a 283301 282405 282405     0      0      0      0
a 283301 282405 282901     0      0      0      0
a 283301 282405 282904    -1      0      0      0
a 283301 282405 283302    -1      0      0      0
a 283301 282901 282405    -1      0      0      0
a 283301 282901 282901     0      0      0      0
a 283301 282901 282904    -1      0      0      0
a 283301 282901 283302    -1      0      0      0
a 283301 282904 282405    -1      0      0      0
a 283301 282904 282901    -1      0      0      0
a 283301 282904 282904     0      0      0      0
a 283301 282904 283302     0      0      0      0
a 283301 283302 282405    -1      0      0      0
a 283301 283302 282901    -1      0      0      0
a 283301 283302 282904    -1      0      0      0
a 283301 283302 283302     0      0      0      0
a 283302  28330  28330     0      0      0      0
a 283302  28330 282407    -1      0      0      0
a 283302  28330 283301    -1      0      0      0
a 283302  28330 283702    -1      0      0      0
a 283302 282407  28330    -1      0      0      0
a 283302 282407 282407     0      0      0      0
a 283302 282407 283301    -1      0      0      0
a 283302 282407 283702    -1      0      0      0
a 283302 283301  28330    -1      0      0      0
a 283302 283301 282407    -1      0      0      0
a 283302 283301 283301     0      0      0      0
a 283302 283301 283702    -1      0      0      0
a 283302 283702  28330    -1      0      0      0
a 283302 283702 282407    -1      0      0      0
a 283302 283702 283301     0      0      0      0
a 283302 283702 283702     0      0      0      0
a 283403 283402 283402     0      0      0      0
a 283403 283402 283405     0      0      0      0
a 283403 283402 283801    -1      0      0      0
a 283403 283402 283901    -1      0      0      0
a 283403 283405 283402    -1      0      0      0
a 283403 283405 283405     0      0      0      0
a 283403 283405 283801    -1      0      0      0
a 283403 283405 283901     0      0      0      0
a 283403 283801 283402     0      0      0      0
a 283403 283801 283405    -1      0      0      0
a 283403 283801 283801     0      0      0      0
a 283403 283801 283901    -1      0      0      0
a 283403 283901 283402    -1      0      0      0
a 283403 283901 283405    -1      0      0      0
a 283403 283901 283801     0      0      0      0
a 283403 283901 283901     0      0      0      0
a 283405 283403 283403     0      0      0      0
a 283405 283403 284006    -1      0      0      0
a 283405 283403 284503     0      0      0      0
a 283405 283403 285301    -1      0      0      0
a 283405 284006 283403    -1      0      0      0
a 283405 284006 284006     0      0      0      0
a 283405 284006 284503    -1      0      0      0
a 283405 284006 285301     0      0      0      0
a 283405 284503 283403    -1      0      0      0
a 283405 284503 284006    -1      0      0      0
a 283405 284503 284503     0      0      0      0
a 283405 284503 285301    -1      0      0      0
a 283405 285301 283403    -1      0      0      0
a 283405 285301 284006    -1      0      0      0
a 283405 285301 284503    -1      0      0      0
a 283405 285301 285301     0      0      0      0
a 283701 282408 282409    -1      0      0      0
a 283701 282408 283204    -1      0      0      0
a 283701 282408 283207    -1      0      0      0
a 283701 282408 283703    -1      0      0      0
a 283701 283204 282409    -1      0      0      0
a 283701 283204 283204     0      0      0      0
a 283701 283204 283207     0      0      0      0
a 283701 283204 283703    -1      0      0      0
a 283701 283207 282409    -1      0      0      0
a 283701 283207 283204    -1      0      0      0
a 283701 283207 283207     0      0      0      0
a 283701 283207 283703    -1      0      0      0
a 283701 283703 282409    -1      0      0      0
a 283701 283703 283204    -1      0      0      0
a 283701 283703 283207    -1      0      0      0
a 283701 283703 283703     0      0      0      0
a 284101 282703 282703     0      0      0      0
a 284101 282703 284401    -1      0      0      0
a 284101 282703 284403    -1      0      0      0
a 284101 282703 284901    -1      0      0      0
a 284101 284401 282703     0      0      0      0
a 284101 284401 284401     0      0      0      0
a 284101 284401 284403    -1      0      0      0
a 284101 284401 284901     0      0      0      0
a 284101 284403 282703    -1      0      0      0
a 284101 284403 284401    -1      0      0      0
a 284101 284403 284403     0      0      0      0
a 284101 284403 284901    -1      0      0      0
a 284101 284901 282703     0      0      0      0
a 284101 284901 284401     0      0      0      0
a 284101 284901 284403    -1      0      0      0
a 284101 284901 284901     0      0      0      0
a 284304 284303 284303     0      0      0      0
a 284304 284303 285501    -1      0      0      0
a 284304 284303 285701    -1      0      0      0
a 284304 284305 284303    -1      0      0      0
a 284304 284305 285501     0      0      0      0
a 284304 284305 285701    -1      0      0      0
a 284304 285701 284303    -1      0      0      0
a 284304 285701 285501     0      0      0      0
a 284304 285701 285701     0      0      0      0
a 285501 284304 285502    -1      0      0      0
a 285501 284304 285701     0      0      0      0
a 285501 285502 285502     0      0      0      0
a 285501 285502 285701    -1      0      0      0
a 285501 285701 285502    -1      0      0      0
a 285501 285701 285701     0      0      0      0
a 285505 285504 285504     0      0      0      0
a 285505 285504 286602    -1      0      0      0
a 285505 285702 285504    -1      0      0      0
a 285505 285702 286602     0      0      0      0
a 285505 286602 285504    -1      0      0      0
a 285505 286602 286602     0      0      0      0
a 285701 284304 284304     0      0      0      0
a 285701 284304 284305    -1      0      0      0
a 285701 284304 285501    -1      0      0      0
a 285701 284304 285801    -1      0      0      0
a 285701 284305 284304    -1      0      0      0
a 285701 284305 284305     0      0      0      0
a 285701 284305 285501    -1      0      0      0
a 285701 284305 285801     0      0      0      0
a 285701 285501 284304    -1      0      0      0
a 285701 285501 284305    -1      0      0      0
a 285701 285501 285501     0      0      0      0
a 285701 285501 285801    -1      0      0      0
a 285701 285801 284304    -1      0      0      0
a 285701 285801 284305    -1      0      0      0
a 285701 285801 285501    -1      0      0      0
a 285701 285801 285801     0      0      0      0
a 286302 286206 286206     0      0      0      0
a 286302 286206 286303    -1      0      0      0
a 286302 286206 286802    -1      0      0      0
a 286302 286303 286206    -1      0      0      0
a 286302 286303 286303     0      0      0      0
a 286302 286303 286802     0      0      0      0
a 286303 286302 286302     0      0      0      0
a 286303 286302 286304    -1      0      0      0
a 286303 286304 286302    -1      0      0      0
a 286303 286304 286304     0      0      0      0
a 286303 286305 286302    -1      0      0      0
a 286303 286305 286304     0      0      0      0
a 286601 285205 285205     0      0      0      0
a 286601 285205 285402    -1      0      0      0
a 286601 285205 286602    -1      0      0      0
a 286601 285402 285205    -1      0      0      0
a 286601 285402 285402     0      0      0      0
a 286601 285402 286602    -1      0      0      0
a 286601 286602 285205     0      0      0      0
a 286601 286602 285402    -1      0      0      0
a 286601 286602 286602     0      0      0      0
a 286602 285505 285505     0      0      0      0
a 286602 285505 286601     0      0      0      0
a 286602 285505 286603    -1      0      0      0
a 286602 285702 285505    -1      0      0      0
a 286602 285702 286601    -1      0      0      0
a 286602 285702 286603    -1      0      0      0
a 286602 286601 285505    -1      0      0      0
a 286602 286601 286601     0      0      0      0
a 286602 286601 286603    -1      0      0      0
a 286901 286902 286902     0      0      0      0
a 286901 286902 287003    -1      0      0      0
a 286901 286902 287005     0      0      0      0
a 286901 287003 286902    -1      0      0      0
a 286901 287003 287003     0      0      0      0
a 286901 287003 287005    -1      0      0      0
a 286901 287004 286902    -1      0      0      0
a 286901 287004 287003    -1      0      0      0
a 286901 287004 287005    -1      0      0      0
a 290101 276516 276516     0      0      0      0
a 290101 276516 281611    -1      0      0      0
a 290101 276516 290301    -1      0      0      0
a 290101 281611 276516    -1      0      0      0
a 290101 281611 281611     0      0      0      0
a 290101 281611 290301     0      0      0      0
a 290101 290301 276516    -1      0      0      0
a 290101 290301 281611    -1      0      0      0
a 290101 290301 290301     0      0      0      0
a 290408 290406 290406     0      0      0      0
a 290408 290406 290407    -1      0      0      0
a 290408 290406 290705    -1      0      0      0
a 290408 290406 291103    -1      0      0      0
a 290408 290407 290406    -1      0      0      0
a 290408 290407 290407     0      0      0      0
a 290408 290407 290705    -1      0      0      0
a 290408 290407 291103    -1      0      0      0
a 290408 290705 290406    -1      0      0      0
a 290408 290705 290407    -1      0      0      0
a 290408 290705 290705     0      0      0      0
a 290408 290705 291103    -1      0      0      0
a 290408 291103 290406     0      0      0      0
a 290408 291103 290407    -1      0      0      0
a 290408 291103 290705    -1      0      0      0
a 290408 291103 291103     0      0      0      0
a 290802  29080  29080     0      0      0      0
a 290802  29080 290704    -1      0      0      0
a 290802  29080 290801    -1      0      0      0
a 290802  29080 290803    -1      0      0      0
a 290802 290704  29080    -1      0      0      0
a 290802 290704 290704     0      0      0      0
a 290802 290704 290801     0      0      0      0
a 290802 290704 290803    -1      0      0      0
a 290802 290801  29080    -1      0      0      0
a 290802 290801 290704    -1      0      0      0
a 290802 290801 290801     0      0      0      0
a 290802 290801 290803    -1      0      0      0
a 290802 290803  29080    -1      0      0      0
a 290802 290803 290704     0      0      0      0
a 290802 290803 290801    -1      0      0      0
a 290802 290803 290803     0      0      0      0
a 290803 290802 290802     0      0      0      0
a 290803 290802 290804    -1      0      0      0
a 290803 290804 290802    -1      0      0      0
a 290803 290804 290804     0      0      0      0
a 290803 290902 290802    -1      0      0      0
a 290803 290902 290804     0      0      0      0
a 290804 290803 290803     0      0      0      0
a 290804 290803 290902     0      0      0      0
a 290804 290803 291010    -1      0      0      0
a 290804 290902 290803    -1      0      0      0
a 290804 290902 290902     0      0      0      0
a 290804 290902 291010    -1      0      0      0
a 290804 291010 290803    -1      0      0      0
a 290804 291010 290902    -1      0      0      0
a 290804 291010 291010     0      0      0      0
a 290902 290804 290803     0      0      0      0
a 290902 290804 290804     0      0      0      0
a 290902 290804 291009    -1      0      0      0
a 290902 291009 290803    -1      0      0      0
a 290902 291009 290804    -1      0      0      0
a 290902 291009 291009     0      0      0      0
a 291001 290303 290303     0      0      0      0
a 291001 290303 291002    -1      0      0      0
a 291001 290303 291004    -1      0      0      0
a 291001 290303 326104    -1      0      0      0
a 291001 291002 290303    -1      0      0      0
a 291001 291002 291002     0      0      0      0
a 291001 291002 291004    -1      0      0      0
a 291001 291002 326104    -1      0      0      0
a 291001 291004 290303     0      0      0      0
a 291001 291004 291002    -1      0      0      0
a 291001 291004 291004     0      0      0      0
a 291001 291004 326104    -1      0      0      0
a 291001 324605 290303    -1      0      0      0
a 291001 324605 291002    -1      0      0      0
a 291001 324605 291004    -1      0      0      0
a 291001 324605 326104    -1      0      0      0
a 291004 290503 290503     0      0      0      0
a 291004 290503 291001     0      0      0      0
a 291004 290503 291005    -1      0      0      0
a 291004 291001 290503    -1      0      0      0
a 291004 291001 291001     0      0      0      0
a 291004 291001 291005    -1      0      0      0
a 291004 291005 290503     0      0      0      0
a 291004 291005 291001    -1      0      0      0
a 291004 291005 291005     0      0      0      0
a 291005 290901 290901     0      0      0      0
a 291005 290901 291004     0      0      0      0
a 291005 290901 291009    -1      0      0      0
a 291005 291004 290901    -1      0      0      0
a 291005 291004 291004     0      0      0      0
a 291005 291004 291009    -1      0      0      0
a 291005 291006 290901     0      0      0      0
a 291005 291006 291004    -1      0      0      0
a 291005 291006 291009    -1      0      0      0
a 291005 291009 290901     0      0      0      0
a 291005 291009 291004    -1      0      0      0
a 291005 291009 291009     0      0      0      0
a 291010 290707 290707     0      0      0      0
a 291010 290707 290804     0      0      0      0
a 291010 290707 291602    -1      0      0      0
a 291010 290804 290707    -1      0      0      0
a 291010 290804 290804     0      0      0      0
a 291010 290804 291602    -1      0      0      0
a 291010 291602 290707     0      0      0      0
a 291010 291602 290804    -1      0      0      0
a 291010 291602 291602     0      0      0      0
a 291501 291103 291103     0      0      0      0
a 291501 291103 291201    -1      0      0      0
a 291501 291103 292001    -1      0      0      0
a 291501 291103 292003    -1      0      0      0
a 291501 291201 291103    -1      0      0      0
a 291501 291201 291201     0      0      0      0
a 291501 291201 292001    -1      0      0      0
a 291501 291201 292003    -1      0      0      0
a 291501 292001 291103    -1      0      0      0
a 291501 292001 291201    -1      0      0      0
a 291501 292001 292001     0      0      0      0
a 291501 292001 292003     0      0      0      0
a 291501 292003 291103    -1      0      0      0
a 291501 292003 291201    -1      0      0      0
a 291501 292003 292001     0      0      0      0
a 291501 292003 292003     0      0      0      0
a 291706 291704 291704     0      0      0      0
a 291706 291704 292206    -1      0      0      0
a 291706 291704 292301    -1      0      0      0
a 291706 291704 292404     0      0      0      0
a 291706 292206 291704    -1      0      0      0
a 291706 292206 292206     0      0      0      0
a 291706 292206 292301    -1      0      0      0
a 291706 292206 292404    -1      0      0      0
a 291706 292301 291704    -1      0      0      0
a 291706 292301 292206    -1      0      0      0
a 291706 292301 292301     0      0      0      0
a 291706 292301 292404    -1      0      0      0
a 291706 292404 291704    -1      0      0      0
a 291706 292404 292206    -1      0      0      0
a 291706 292404 292301    -1      0      0      0
a 291706 292404 292404     0      0      0      0
a 291906 291902 291901    -1      0      0      0
a 291906 291902 291902     0      0      0      0
a 291906 291902 291905     0      0      0      0
a 291906 291908 291901    -1      0      0      0
a 291906 291908 291902    -1      0      0      0
a 291906 291908 291905    -1      0      0      0
a 292005 292013 292003    -1      0      0      0
a 292005 292013 292101     0      0      0      0
a 292005 292101 292003    -1      0      0      0
a 292005 292101 292101     0      0      0      0
a 292010 292011 292012    -1      0      0      0
a 292010 292011 292603    -1      0      0      0
a 292010 292011 292604     0      0      0      0
a 292010 292012 292012     0      0      0      0
a 292010 292012 292603    -1      0      0      0
a 292010 292012 292604     0      0      0      0
a 292010 292603 292012    -1      0      0      0
a 292010 292603 292603     0      0      0      0
a 292010 292603 292604    -1      0      0      0
a 292401 291802 291802     0      0      0      0
a 292401 291802 291901    -1      0      0      0
a 292401 291802 292402    -1      0      0      0
a 292401 291802 292403    -1      0      0      0
a 292401 291901 291802    -1      0      0      0
a 292401 291901 291901     0      0      0      0
a 292401 291901 292402    -1      0      0      0
a 292401 291901 292403    -1      0      0      0
a 292401 292402 291802     0      0      0      0
a 292401 292402 291901    -1      0      0      0
a 292401 292402 292402     0      0      0      0
a 292401 292402 292403    -1      0      0      0
a 292401 292403 291802    -1      0      0      0
a 292401 292403 291901    -1      0      0      0
a 292401 292403 292402    -1      0      0      0
a 292401 292403 292403     0      0      0      0
a 292602 291603 291603     0      0      0      0
a 292602 291603 292101    -1      0      0      0
a 292602 291603 292607    -1      0      0      0
a 292602 292101 291603    -1      0      0      0
a 292602 292101 292101     0      0      0      0
a 292602 292101 292607    -1      0      0      0
a 292602 292607 291603    -1      0      0      0
a 292602 292607 292101     0      0      0      0
a 292602 292607 292607     0      0      0      0
a 292603 292007 292007     0      0      0      0
a 292603 292007 292010    -1      0      0      0
a 292603 292007 292605    -1      0      0      0
a 292603 292007 292606     0      0      0      0
a 292603 292010 292007     0      0      0      0
a 292603 292010 292010     0      0      0      0
a 292603 292010 292605    -1      0      0      0
a 292603 292010 292606     0      0      0      0
a 292603 292605 292007    -1      0      0      0
a 292603 292605 292010    -1      0      0      0
a 292603 292605 292605     0      0      0      0
a 292603 292605 292606    -1      0      0      0
a 292603 292606 292007    -1      0      0      0
a 292603 292606 292010    -1      0      0      0
a 292603 292606 292605    -1      0      0      0
a 292603 292606 292606     0      0      0      0
a 292605 292014 292014     0      0      0      0
a 292605 292014 292603     0      0      0      0
a 292605 292014 292608    -1      0      0      0
a 292605 292603 292014    -1      0      0      0
a 292605 292603 292603     0      0      0      0
a 292605 292603 292608    -1      0      0      0
a 292605 292608 292014    -1      0      0      0
a 292605 292608 292603    -1      0      0      0
a 292605 292608 292608     0      0      0      0
a 292608 292505 292505     0      0      0      0
a 292608 292505 292605    -1      0      0      0
a 292608 292505 292610    -1      0      0      0
a 292608 292605 292505     0      0      0      0
a 292608 292605 292605     0      0      0      0
a 292608 292605 292610    -1      0      0      0
a 292608 292610 292505    -1      0      0      0
a 292608 292610 292605    -1      0      0      0
a 292608 292610 292610     0      0      0      0
a 293511 293509 293509     0      0      0      0
a 293511 293509 293512    -1      0      0      0
a 293511 293509 293515    -1      0      0      0
a 293511 293512 293509    -1      0      0      0
a 293511 293512 293512     0      0      0      0
a 293511 293512 293515     0      0      0      0
a 293706 293901 293704    -1      0      0      0
a 293706 293901 293901     0      0      0      0
a 293706 293908 293704     0      0      0      0
a 293706 293908 293901    -1      0      0      0
a 293707 293702 293708     0      0      0      0
a 293707 293702 293901    -1      0      0      0
a 293707 293708 293708     0      0      0      0
a 293707 293708 293901    -1      0      0      0
a 293707 293901 293708    -1      0      0      0
a 293707 293901 293901     0      0      0      0
a 293708 293404 293404     0      0      0      0
a 293708 293404 293703    -1      0      0      0
a 293708 293404 293707    -1      0      0      0
a 293708 293404 293904    -1      0      0      0
a 293708 293702 293404     0      0      0      0
a 293708 293702 293703     0      0      0      0
a 293708 293702 293707     0      0      0      0
a 293708 293702 293904    -1      0      0      0
a 293708 293707 293404    -1      0      0      0
a 293708 293707 293703    -1      0      0      0
a 293708 293707 293707     0      0      0      0
a 293708 293707 293904    -1      0      0      0
a 294211 294212 294210    -1      0      0      0
a 294211 294212 294213     0      0      0      0
a 294211 294212 294407    -1      0      0      0
a 294211 294214 294210    -1      0      0      0
a 294211 294214 294213    -1      0      0      0
a 294211 294214 294407    -1      0      0      0
a 294211 294407 294210    -1      0      0      0
a 294211 294407 294213    -1      0      0      0
a 294211 294407 294407     0      0      0      0
a 294403 294101 294101     0      0      0      0
a 294403 294101 294401    -1      0      0      0
a 294403 294101 294404    -1      0      0      0
a 294403 294101 294408    -1      0      0      0
a 294403 294401 294101     0      0      0      0
a 294403 294401 294401     0      0      0      0
a 294403 294401 294404    -1      0      0      0
a 294403 294401 294408    -1      0      0      0
a 294403 294404 294101    -1      0      0      0
a 294403 294404 294401    -1      0      0      0
a 294403 294404 294404     0      0      0      0
a 294403 294404 294408    -1      0      0      0
a 294403 294408 294101    -1      0      0      0
a 294403 294408 294401    -1      0      0      0
a 294403 294408 294404     0      0      0      0
a 294403 294408 294408     0      0      0      0
a 311304 311201 311302    -1      0      0      0
a 311304 311201 311303    -1      0      0      0
a 311304 311201 311601    -1      0      0      0
a 311304 311302 311302     0      0      0      0
a 311304 311302 311303    -1      0      0      0
a 311304 311302 311601    -1      0      0      0
a 311304 311305 311302    -1      0      0      0
a 311304 311305 311303    -1      0      0      0
a 311304 311305 311601     0      0      0      0
a 311304 311602 311302    -1      0      0      0
a 311304 311602 311303    -1      0      0      0
a 311304 311602 311601     0      0      0      0
a 311602 311601 311304    -1      0      0      0
a 311602 311601 311305     0      0      0      0
a 311602 311603 311304    -1      0      0      0
a 311602 311603 311305    -1      0      0      0
a 311702  31130  31130     0      0      0      0
a 311702  31130 311605    -1      0      0      0
a 311702  31130 311606    -1      0      0      0
a 311702  31130 311707    -1      0      0      0
a 311702  31130 311907    -1      0      0      0
a 311702 311605  31130    -1      0      0      0
a 311702 311605 311605     0      0      0      0
a 311702 311605 311606    -1      0      0      0
a 311702 311605 311707    -1      0      0      0
a 311702 311605 311907    -1      0      0      0
a 311702 311701  31130    -1      0      0      0
a 311702 311701 311605    -1      0      0      0
a 311702 311701 311606    -1      0      0      0
a 311702 311701 311707    -1      0      0      0
a 311702 311701 311907    -1      0      0      0
