TZ,Pp1_11,Pp2_11,Pp3_11,Pp4_11,Pp5_11,Pp6_11,Pp10_11,PpTt11,HtTt11,P1Hh11,P2Hh11,P3Hh11,P4Hh11,Con11,FIRE11,TCWh11,Ret11,Bus11,AcIn11,HeEd11,Emp11,PSEn11
Zone,2011_Pop_0to4,2011_Pop 5to12,2011_Pop_13to17,2011_Pop_18to24,2011_Pop_25to44,2011_Pop_45to64,2011_Pop_65plus,2011_total_population,2011_total_hhs,2011_1p_hhs,2011_2p_hhs,2011_3p_hhs,2011_4p_hhs,2011_Const_Mfg,2011_FIRE,2011_TCU_WhSale,2011_Retail,2011_Business_OthServ,2011_Accom_Fd_Info,2011_Health_Ed_PubAd,2011_total_emp,PostSec 2011 FT Enrl
42320,574.03,948.1,556.7,576.3,0,0,378.78,6654.01,1971.91,193.14,513.92,293.13,971.73,136.75,2.82,35.04,133.06,70.28,129.41,229.92,737.27,0
42330,160.64,258.22,266.61,191.87,0,0,829.16,3447.1,1481.08,477.75,575.1,215.84,212.4,4.07,88.59,4.52,61.6,120.95,184.6,268.21,732.54,22
42340,17.38,22.81,23.08,17.3,0,0,2.38,280.01,105.98,23.24,36.36,22.46,23.92,4.38,2.93,4.86,2.41,3.25,2.83,110.35,131,5
42350,122.25,328.54,196.65,252.71,0,0,424.3,2764.57,911.49,129.42,313.88,109.65,358.54,105.98,23.64,49.02,24.28,104.9,2.29,94.04,404.16,0
42360,1.02,2,2.02,10.11,0,0,6.25,50.92,23.9,8.1,8.78,4.51,2.5,1070.78,1.91,190.21,23.55,254.37,46.22,28.01,1615.05,391
42370,105.33,177.7,64.93,114.82,0,0,36,1481.51,538.94,97.26,170.06,135.24,136.39,337.61,2.44,4.05,2.01,13.55,2.36,2.05,364.07,275
42380,21.27,68.03,68.84,74.1,0,0,38.17,575.32,173.47,21.67,49.56,15.71,86.52,48.66,2.61,4.32,2.14,79.47,2.52,2.18,141.9,0
42390,35.49,174.65,116.13,282.61,0,0,150.78,1756.39,533.04,46.32,109.03,164.15,213.55,85.18,2.85,4.73,76.12,71.14,34.47,77.58,352.08,0
42400,589.55,703.43,607.84,337.53,0,0,181.9,5589.89,1691.49,121.83,438.67,430.06,700.93,142.3,43.29,5.74,2.85,124.84,3.35,159.5,481.86,0
42410,1.02,1,1.01,5.06,0,0,3.13,25.46,5.2,0.61,1.1,1.1,2.39,308.71,2.02,200.62,20.7,78.26,29.25,1.69,641.24,0
42420,2.18,37.59,16.3,59.74,0,0,128.7,661.9,227.34,21.83,97.22,45.71,62.58,74.03,3.3,5.48,2.71,45.8,3.2,2.77,137.29,0
42430,2.16,47.82,43.01,112.84,0,0,99.65,738.21,325.19,134,87.75,43.17,60.27,283.83,2,74.63,1.64,22.18,1.93,1.67,387.89,0
42440,2.27,33.58,33.98,67.92,0,0,99.14,575.32,241.63,86.33,74.82,25.96,54.51,59.9,4.01,33.25,3.29,4.45,3.88,75.54,184.33,0
43010,2.5,54.14,60.75,23.98,0,0,107.12,533.73,193.88,44.19,66.4,22.45,60.84,209.77,3.81,4.64,2.18,4.42,231.92,2.2,458.94,0
51010,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,34.16,619.53,37.3,68.22,2.03,1.92,1968.17,0
51020,1.01,0.98,0.05,2.06,0,0,1.01,10.19,1.95,0.72,0.81,0.41,0.01,234.2,358.22,8096.44,444.38,2385.07,1590.67,642.55,13751.53,0
51030,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,2.24,280.34,2.14,2.61,2.33,2.2,294.82,0
51040,0.05,0.05,0.05,1,0,0,0.05,5.09,2.33,0.87,0.96,0.49,0.01,1.03,0.43,0.67,0.55,1.2,0.75,1.21,5.84,0
51050,2.03,2.95,3.01,14.49,0,0,7.1,66.22,30.84,10.33,11.49,5.81,3.22,360.27,2.22,376.22,502.7,167.74,1440.48,2.18,2851.81,0
51060,1.02,0.98,1,5.18,0,0,3.05,25.47,8.5,2.13,2.37,1.2,2.79,128.65,2.15,539.61,82.31,37.63,72.82,2.12,865.29,0
51070,139.82,231.83,162.83,274.75,0,0,194.45,2607.85,724.28,34.85,152.52,176.63,360.28,4.34,32.71,3.64,3.12,38.09,3.4,88.6,173.91,0
51080,1.01,0.98,0.05,2.06,0,0,1.01,10.19,4.66,1.73,1.93,0.97,0.02,1153.49,54.01,563.07,117.26,268.76,35.75,1.93,2194.26,0
51090,0.05,0.05,0.05,1,0,0,0.05,5.09,0,0,0,0,0,1226.71,2.08,734.19,535.68,253.98,194.43,2.05,2949.11,208
51100,0,0,0,0,0,0,0,0,0,0,0,0,0,1324.97,14.97,1100.33,81.06,302.28,2.08,1.97,2827.66,180
51110,1.01,0.98,0.05,2.06,0,0,1.01,10.19,4.66,1.73,1.93,0.97,0.02,2.89,27.2,1514.21,57.16,82.36,430.05,203.62,2317.5,0
51120,14.98,62.79,64.15,76.32,0,0,79.78,769.06,279.26,49.09,92.19,73.51,64.46,4.49,3.38,65.87,3.23,3.94,3.52,49.95,134.37,0
51130,2.01,29.11,1.98,61.34,0,0,30.05,417.74,221.69,75.74,112.28,24.65,9.02,97.44,73.41,2.72,99.35,99.75,127.27,2.41,502.34,0
51140,1.01,0.98,0.05,2.06,0,0,1.01,10.19,4.66,1.73,1.93,0.97,0.02,30.77,104.32,38.72,631.19,290.26,542.6,45.67,1683.53,0
51150,2.03,3.93,3.01,15.54,0,0,9.13,76.41,29.5,9.46,10.52,5.32,4.2,3.3,62.09,2.77,88.97,36.16,142.09,36.7,372.07,0
51160,110.11,266.25,173.09,321.28,0,0,379.81,3081.37,913.29,69.76,229,222.21,392.31,3.59,94.69,3.01,32.31,94.54,42.22,66.63,336.99,0
51170,26.48,153.66,141.28,140.29,0,0,142.77,1426.06,421.31,83.29,72.02,55.92,210.08,173.5,87.14,291.08,265.35,818.28,1716.59,182.4,3534.33,0
51180,143.7,195.61,126.21,244.02,0,0,526.08,2566.95,792.12,132.44,216.48,127.67,315.52,292.34,161.15,251.21,102.63,331.59,50.29,111.12,1300.32,0
51190,102.8,293.31,238.71,277.57,0,0,179.63,2475.3,727.02,97.34,121.52,171.76,336.4,396.53,2.17,108.86,166.05,221.42,2.26,112.36,1009.65,115
51200,0.05,0.05,0.05,1,0,0,0.05,5.09,2.72,1,1.11,0.61,0.01,630.52,2.11,599.43,489.09,381.13,87.85,2.08,2192.22,125
51210,0,0,0,0,0,0,0,0,0,0,0,0,0,873.4,2.11,838.15,145.83,361.73,2.19,57.04,2280.44,139
51220,0,0,0,0,0,0,0,0,0,0,0,0,0,437.9,20.95,1189.46,2,24.4,81.71,82.53,1838.95,0
51230,0.05,0.05,0.05,1,0,0,0.05,5.09,2.33,0.87,0.96,0.49,0.01,183.29,27.62,246,2.11,308.79,218.33,108.82,1094.96,714
51240,2.71,2.62,2.68,41.47,0,0,74.5,407.48,202.59,78.91,61.74,57.79,4.14,194.81,270.94,44,717.21,644.3,1855.49,389.22,4115.96,1400
51250,2.29,2.22,2.27,2.34,0,0,28.63,341.29,107.72,28.01,13.84,20.06,45.82,2.95,55.59,55.71,169.94,725.13,358.51,262.84,1630.66,1557
51260,100.38,61.31,57.42,269.13,0,0,42.2,1492.62,556.1,116.27,190.64,118.7,130.5,5.07,3.82,4.25,72.99,4.45,3.97,56.45,151.01,0
51270,163.67,247.35,192.05,333.53,0,0,434.08,3422.7,992,50.76,255.85,249.49,435.91,195.54,38.19,194.41,36.49,146.16,2.27,16.12,629.19,0
51280,112.49,227.5,171.78,234.45,0,0,245.06,2210.48,615.7,66.34,80.69,152.81,315.86,324.99,31.94,88.9,101.7,68.19,105.2,36.7,757.62,0
51290,138.11,257.26,222.39,338.77,0,0,296.22,3254.65,944.09,71.43,252.14,169.41,451.12,3.68,27.72,30.87,2.65,32.29,2.88,218.47,318.57,0
51300,0,0,0,0,0,0,0,0,0,0,0,0,0,416.49,20.92,291.14,114.91,249.73,38.08,108.18,1239.45,0
51310,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.51,2.05,558.63,156.5,369.69,149.11,2.02,2250.5,0
51320,0,0,0,0,0,0,0,0,0,0,0,0,0,121.22,69.83,317.02,2.05,200.22,27.94,42.33,780.61,30
51330,0,0,0,0,0,0,0,0,0,0,0,0,0,414.97,50.24,87.02,634.65,175.56,243.9,43.99,1650.34,43
51340,0,0,0,0,0,0,0,0,0,0,0,0,0,70.23,2.35,2.62,2.25,27.39,97.85,2.32,205.01,0
51350,0,0,0,0,0,0,0,0,0,0,0,0,0,252.2,2.11,146.91,181.51,122.94,2.2,20.8,728.66,18
51360,32.57,36,59.76,146.95,0,0,144,1135.9,514.95,149.01,186.38,137.93,41.63,3.19,78.22,2.68,615.07,98.11,475.7,71.13,1344.1,653
51370,35.6,83.62,75.38,331.65,0,0,218.36,2073.19,990.03,341.59,352.71,219.06,76.67,3.45,32.51,2.9,86.96,37.86,20.29,313.82,497.79,740
51380,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,1.28,2.01,1.66,3.6,2.25,3.62,17.52,0
51390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51400,0,0,0,0,0,0,0,0,0,0,0,0,0,75.34,45.4,176.95,791.61,271.03,312.91,2.24,1675.47,0
51410,0.05,0.05,0.05,1,0,0,0.05,5.09,2.33,0.87,0.96,0.49,0.01,772.23,166.94,349.24,38.66,2775.24,326.28,69.77,4498.37,0
51420,2.03,3.93,3.01,16.56,0,0,9.13,81.5,34.53,11.57,12.86,6.5,3.6,11.71,3.43,13.03,5.66,10.43,7.3,6.99,58.55,0
51430,64.22,90.78,73.22,110.73,0,0,226.88,1115.36,343.58,19.72,109.64,85.06,129.15,3.75,49.45,3.15,141.73,3.29,88.18,41.75,331.3,0
51440,63.35,98.98,38.52,134.06,0,0,102.18,988.06,295.68,33.74,64.3,69.02,128.62,8.46,3.34,5.2,4.52,9.4,5.91,9.88,46.71,0
51450,41.23,44.86,112.04,147.04,0,0,180.12,1543.34,767.02,318.85,259.21,113.83,75.12,3.49,39.42,2.93,2.51,38.26,2.73,511.29,600.63,0
51460,0,0,0,0,0,0,0,0,0,0,0,0,0,395.23,1687.28,392.94,79.02,744.99,131.93,684.39,4115.77,0
51470,57.09,27.61,78.98,255.95,0,0,119.71,1844.16,922,327.88,379.92,169.29,44.91,37.87,159.76,38.12,70.86,166.14,552,207.96,1232.71,16
51480,20.83,44.32,28.81,140.07,0,0,83.19,855.77,343.91,71.12,121.97,102.13,48.69,32.71,221.77,2.74,147.13,186.55,134.57,163.84,889.32,9
51490,3.49,3.38,3.45,3.56,0,0,104.61,275.03,131.52,38.14,64.09,27.31,1.98,22.25,435.91,62.23,277.63,501.21,441.83,236.72,1977.79,22
51500,203.31,247.06,128.77,345.25,0,0,515.3,3865.88,1713.04,554.42,588.91,344.07,225.64,4.06,22.93,3.4,73.03,3.56,23.86,37.65,168.5,0
51510,0.05,0.05,0.05,1,0,0,0.05,5.09,2.33,0.87,0.96,0.49,0.01,3.09,1.28,2.01,1.66,3.6,2.25,3.62,17.52,0
51520,177.68,197.12,108.44,170.39,0,0,344.38,1981.19,581.81,57.13,161.7,84.53,278.44,45.84,64.75,19.23,20.62,50.28,1.8,42.52,245.04,0
51530,162.54,270.2,135.51,351.93,0,0,415.87,3188.33,1027.36,166.76,262.2,210.54,387.86,3.27,86.22,2.74,35.3,78.9,25.63,248.73,480.79,0
51540,107.18,261.63,206.77,379.63,0,0,433.17,3320.83,1113.58,208.08,316,201.54,387.96,43.08,58.42,2.89,2.48,52.93,2.7,364.5,527,0
51550,3.08,2.98,3.04,3.14,0,0,430.21,580.49,272.78,168.87,93.26,8.08,2.56,3.09,87.34,64.83,61.19,196.67,375.53,2466.35,3255,20
51560,35.39,102.68,49.95,164.84,0,0,530.03,1848.77,882.29,357.78,268.94,152.55,103.03,15.51,444.07,169.16,1830.9,353.89,498.41,1548.3,4860.23,11
51570,193.62,216.84,216.49,550.31,0,0,646.11,4467.07,2042.27,734.16,685.27,350.16,272.68,23.02,583.87,2.57,259.57,498.26,366.83,461.27,2195.39,1602
51580,127.32,236.43,211.35,264.63,0,0,305.09,3127.46,1231.37,392.22,314.64,230.47,294.05,95.61,36.02,3.21,27.53,41.95,3,113.53,320.83,0
51590,301.48,286.56,220.85,534.9,0,0,306.2,5032.79,2043.97,503.2,666.51,569.05,305.21,3.41,102.77,28.61,30.68,172.07,2.67,303.71,643.92,0
51600,29.44,77.29,20.78,25.71,0,0,83.99,483.82,114.3,1.66,4.22,26.38,82.04,18.74,5.48,20.84,9.06,16.69,11.68,11.18,93.68,0
51610,1.01,0.98,0.05,2.06,0,0,1.01,10.19,2.78,0.32,0.6,0.59,1.27,6.18,2.56,4.03,3.32,7.2,4.51,7.24,35.04,0
51620,288.13,631.99,366.04,629.08,0,0,719.21,6422.4,2143.42,286.13,659,527.22,671.07,3.12,117.57,65.46,28.08,136.94,91.73,81.07,523.96,0
51630,3.19,3.09,3.16,3.25,0,0,23.92,122.23,41.37,3.03,15.71,12.94,9.69,17.57,5.14,19.54,8.5,15.65,10.95,10.48,87.82,0
51640,107.35,212.59,176.78,343.75,0,0,352.17,2607.66,757.76,71.24,186.07,134.16,366.3,29.47,41.63,12.36,13.26,32.32,1.15,27.34,157.53,0
51650,132.87,227.36,212.08,312.41,0,0,423.5,3132.32,1072.18,208.53,276.47,253.3,333.88,45.94,37.49,1.28,1.1,57.11,1.2,42.62,186.75,0
51660,107.23,172.85,206.86,249.73,0,0,265.11,2337.77,657.12,40.66,148.17,142.26,326.03,60.3,49.21,1.69,1.45,74.95,1.58,55.93,245.1,0
51670,252.47,391.71,369,541.27,0,0,1024.08,6580.5,2935.21,1033.95,931.55,557.52,412.19,3.51,19.81,2.94,12.62,138.44,2.75,364.26,544.31,0
51680,25.67,109.26,86.25,188.35,0,0,379.4,1695.97,672.78,178.16,226.38,127.58,140.66,3.78,2.85,3.17,13.62,49.81,2.97,224.68,300.88,0
51690,199.47,301.76,247.63,469.02,0,0,485.15,4553.52,1707,377.22,516.39,428.09,385.3,3.15,77.22,52.91,79.45,145.3,179.2,339.4,876.64,0
51700,209.2,305.97,302.5,436.7,0,0,947.58,5510.92,2380.13,797.88,750.88,438.36,393.01,3.56,67.1,2.99,19.23,156.32,27.92,2.64,279.77,0
51710,278.12,249.07,239.18,467.04,0,0,313.69,4299.01,1371.8,133.5,380.59,404.46,453.25,3.79,92.74,39.72,47.71,116.33,81.63,2.81,384.72,0
51720,46.77,31.66,32.35,38.12,0,0,46.69,555.19,159.95,23.21,32.11,19.64,84.99,3.14,2.37,39.55,16.97,62.05,2.46,2.33,128.87,0
51730,148.39,232.59,227.51,354.51,0,0,398.49,2964.14,927.13,111.78,273.68,168.7,372.98,3.26,85.84,2.73,181.59,135.69,70.16,90.6,569.89,0
51740,123.55,303.71,213.63,277.98,0,0,596.22,3473.53,1345.89,378.79,407.24,231.59,328.27,25.34,38.18,14.17,1.22,51.89,1.32,65.83,197.95,0
51750,76.09,83.41,155.38,320.45,0,0,344.41,2179.91,697.6,151.32,134.59,124.78,286.92,20.87,31.45,11.67,1,42.73,1.09,54.21,163.02,0
51760,98.94,255.18,179.23,285.62,0,0,471.98,2612.62,928.79,223.36,316.08,165.24,224.11,62.06,70.13,52.06,145.16,81.68,249.25,512.35,1172.68,0
51770,52.03,120.78,138.81,238.56,0,0,301.32,2215.55,697.23,41.34,273.21,121.1,261.59,4.82,118.1,4.05,3.47,84.65,3.78,152.13,371,0
51780,86.21,107.9,210.44,227.33,0,0,349.35,2307.3,738.1,95.91,187.08,197.17,257.93,3.27,80.06,2.74,47.07,121.94,44.84,175.93,475.85,0
51790,137.86,251.86,206.85,384.98,0,0,489.42,3157.68,944.61,142.29,153.19,228.28,420.85,3.12,111.48,39.2,134.53,143.52,109.87,104.04,645.75,0
51800,2.13,46.4,21.07,54.31,0,0,37.26,366.69,95.1,2.08,23.1,13.53,56.4,15.23,4.45,16.93,7.36,13.56,9.49,9.08,76.11,0
51810,1.02,0.98,1,3.11,0,0,1.02,15.28,4.28,1.59,1.77,0.89,0.02,22.25,6.51,24.75,10.76,19.82,13.87,13.28,111.24,0
52010,132.1,306.63,214.06,279.95,0,0,374.58,2897.93,949.97,167.62,258.84,175.61,347.89,27.92,70.12,31.23,2.68,65.34,2.92,165.78,365.99,0
52020,109.58,173.43,118.12,253.75,0,0,313.32,2398.82,831.68,118.44,280.45,205.62,227.17,1.8,13.59,22.7,9.74,67.28,17.67,157.31,290.1,0
52030,105.24,319.89,173.31,296.14,0,0,440.31,3055.8,898.13,79.63,204.13,213.84,400.52,3.38,25.46,35.43,18.24,126.02,19.86,137.93,366.34,0
52040,89.27,192.99,186.78,331.7,0,0,377.48,2724.8,873.24,114.46,244.24,201.53,313.01,1.93,43.62,1.62,20.83,59.27,18.91,85.93,232.11,0
52050,122.91,188.23,177.11,276.56,0,0,342.6,2551.73,800.82,107.41,217.36,154.83,321.23,5.29,89.66,66.56,47.59,34.81,4.15,49.07,297.11,0
52060,107.58,188.28,177.16,318.39,0,0,378.5,2648.39,867.25,137.61,231.71,192.45,305.47,3.62,40.93,15.19,2.61,150.96,2.84,80.64,296.78,0
52070,120.46,222.88,217.35,224.12,0,0,402.65,2745.2,895.2,171.24,225.66,157.09,341.22,4.7,44.22,3.94,3.38,41.21,3.68,113.27,214.39,0
52080,119.61,231.37,226.09,296.72,0,0,425.78,2750.31,829.53,77.52,229.84,171.58,350.59,2.17,1.63,18.2,1.56,76.17,17.01,132.87,249.62,0
52090,123.24,317.85,238.47,292.99,0,0,317.88,3223.93,1124.36,264.9,261.81,245.41,352.23,1.46,1.1,12.28,1.05,51.37,11.47,89.61,168.35,0
52100,1.02,1.97,2.01,7.25,0,0,5.07,40.75,11.66,3.98,4.43,2.24,1.02,23.42,6.85,26.05,11.33,20.87,14.6,13.98,117.1,0
52110,127.7,283.05,194.53,309.03,0,0,499.4,3310.48,1163.15,231.31,337.71,263.52,330.62,84.86,31.97,3.56,3.05,27.92,3.33,251.91,406.61,0
52120,158.53,316.23,171.32,323.04,0,0,331.4,3086.43,925.1,59.13,272.72,205.3,387.95,1.41,10.6,17.71,7.6,52.48,13.78,122.71,226.28,0
52130,104.16,211.56,231.58,371.46,0,0,317.21,3193.41,908.31,56.76,226.94,184.76,439.85,3.47,26.16,29.13,2.5,83.79,34.02,128.85,307.93,0
52140,110.87,204.71,154.36,246.46,0,0,377.37,2444.67,776.33,110.2,170.8,215.23,280.1,1.83,41.44,1.54,19.79,56.31,17.96,81.64,220.5,0
52150,46.18,153.86,147.04,261.43,0,0,435.51,2312.25,833.56,178.58,264.74,151.14,239.1,3.24,164.97,40.82,93.39,149.45,101.7,132.41,685.99,0
52160,214.77,445.85,486.54,587.1,0,0,862.99,5816.33,2040.62,494.11,548.75,394.62,603.14,3.72,42.07,3.12,2.68,147,2.92,400.6,602.1,0
52170,127.74,209.07,174.76,315.36,0,0,225.64,2567,739.82,73.27,164.14,141.51,360.89,27.04,1.02,1.13,0.97,77.12,1.06,37.63,145.97,0
52180,188.97,227.22,131.2,223.76,0,0,464.03,2765.69,886.17,117.39,290.05,129.59,349.14,44.35,1.67,1.86,1.6,126.47,1.74,61.71,239.4,0
52190,248.87,402.81,240.89,300.15,0,0,517.26,3941.95,1445.45,347.51,395.71,322.95,379.29,3.86,94.62,3.24,48.67,135.64,3.03,129.05,418.12,0
52200,185.28,353.28,256.3,275.08,0,0,565.55,3585.43,1275.53,337.01,340.64,229.37,368.51,3.19,30.09,33.5,2.3,28.03,68.85,331.93,497.89,0
52210,117.44,252.98,221.53,299.14,0,0,474.35,2958.93,1002.5,126.11,376.49,191.56,308.35,4.47,3.37,3.75,3.22,137.3,3.5,82.94,238.55,0
52220,1.02,0.98,1,5.18,0,0,3.05,25.47,8.5,2.13,2.37,1.2,2.79,2452.83,82.82,2195.87,1275.8,1338.39,759.21,173.36,8278.27,0
52230,3.95,3.82,3.9,4.02,0,0,3.94,188.43,110.59,54.42,50.42,1.28,4.47,45.93,63.43,70.63,341.56,208.21,437.9,85.21,1252.86,0
52240,78.44,96.09,77.5,170.49,0,0,422.9,1991.38,949.38,332.43,405.54,96.37,115.04,3.45,2.6,2.89,2.48,105.88,128.33,51.17,296.79,0
52250,1.45,1.4,17.88,36.88,0,0,46.98,280.13,75.73,1.55,24.45,5.68,44.04,77.31,2.59,2.88,30.91,37.69,33.66,89.25,274.29,0
52260,0.97,0.94,12.03,24.81,0,0,31.6,188.45,43.72,1.14,8.33,1.94,32.32,260.69,2.12,41.37,2.03,2.47,93.87,15.69,418.24,0
52270,256.43,295.71,160.79,170.83,0,0,369.28,3560.27,1543.03,526.22,503.06,244.92,268.83,244.1,32.45,138.52,2.07,258.29,2.25,154.51,832.19,0
53010,0,0,0,0,0,0,0,0,0,0,0,0,0,102.92,0.97,45.87,0.93,1.13,1.01,0.95,153.78,0
53020,1.02,1.97,2.01,10.35,0,0,6.09,50.94,23.21,7.64,8.49,4.29,2.79,98.96,0.93,44.1,0.89,1.09,0.97,0.92,147.86,0
53030,0,0,0,0,0,0,0,0,0,0,0,0,0,488.46,2.07,600.19,24.76,72.44,37.74,2.04,1227.7,0
53040,12.94,20.34,6.39,0.66,0,0,0.65,101.85,24.59,0.75,6.38,0.36,17.1,454.35,2.01,207.38,33.66,17.59,15.71,1.98,732.69,0
53050,0,0,0,0,0,0,0,0,0,0,0,0,0,235.47,1.77,39.5,1.69,2.07,1.85,1.75,284.1,0
53060,33,51.87,16.31,1.68,0,0,1.65,259.73,70.72,1.77,27.63,0.86,40.47,4.88,64.31,4.09,3.51,32.1,3.82,3.62,116.33,0
53070,25.75,27.39,1.02,15.74,0,0,51.42,280.12,72.11,1.14,17.52,7.29,46.17,1.03,0.43,0.67,0.55,1.2,0.75,1.21,5.84,0
53080,12.17,12.95,0.48,7.44,0,0,24.31,132.42,32.38,0.58,5.93,2.47,23.41,4.12,1.71,2.69,2.21,4.8,3,4.83,23.36,0
53090,54.98,186.1,97.78,95.23,0,0,164.68,1502.48,454.43,21.66,149.84,107.52,175.41,3.22,2.42,2.7,46.28,28.21,2.52,65.61,150.95,0
53100,2.23,21.54,16.5,2.27,0,0,33.35,280.11,102.05,2.18,63.02,14.44,22.42,221.85,16.71,142.68,15.97,2.6,115.91,2.2,517.91,0
53110,227.59,310.17,275.99,337.29,0,0,160.1,3173.15,920.79,72.14,213.88,213.01,421.76,8.87,6.68,7.44,6.38,7.78,52.11,32.9,122.14,0
53120,2.03,2.95,3.01,14.49,0,0,7.1,66.22,29.46,9.69,10.78,5.45,3.55,178.56,1.99,83.21,1.9,2.32,2.07,1.96,272.03,0
53130,1.34,9.69,1.32,30.63,0,0,36.68,208.82,50.64,1.47,7.44,6.3,35.43,596.6,2.17,96.47,2.07,25.23,78.86,2.13,803.54,0
53140,1.02,0.98,1,3.11,0,0,1.02,15.28,6.99,2.6,2.89,1.46,0.03,1405.35,2.1,817.04,590.85,427.33,70.88,134.24,3447.78,0
53150,30.41,1.96,20.03,20.65,0,0,75.9,310.69,101.45,2.01,45.39,23.25,30.8,22.25,6.51,24.75,10.76,19.82,13.87,13.28,111.24,0
53160,0,0,0,0,0,0,0,0,0,0,0,0,0,31.24,2.35,635.52,174.26,34.27,2.45,2.32,882.41,0
53170,0,0,0,0,0,0,0,0,0,0,0,0,0,267.3,2.12,654.98,2.03,2.47,2.21,2.09,933.18,0
53180,0.91,6.62,0.9,20.92,0,0,25.05,142.61,34.16,1.06,4.07,3.45,25.59,74.53,2.25,706.51,2.15,2.62,110.98,2.21,901.25,0
53190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53210,2.12,2.05,2.09,80.98,0,0,111.1,392.16,146.52,26.75,58.16,26.12,35.5,105.13,3.17,35.28,45.4,18.45,32.96,46.81,287.19,0
53220,2.27,2.19,2.24,17.34,0,0,50.97,234.32,136.07,61.99,55.69,16.51,1.88,29.42,2.22,370.21,2.12,45.18,270.93,283.85,1003.94,0
54010,0,0,0,0,0,0,0,0,0,0,0,0,0,2258.95,74.18,1897.88,134.86,523.36,29.96,157.63,5076.83,295
54020,261.81,450.98,441.26,389.67,0,0,557.01,4646.12,1455.79,193.55,393.55,282.73,585.96,3.57,26.46,42.17,2.96,52.7,3.42,340.93,472.2,15
54030,285.98,649.13,381.08,500,0,0,638.83,5565.23,1825.77,366.45,456.68,294.22,708.42,32.1,63.42,36.39,79.81,378.97,73.76,224.3,888.75,13
54040,0,0,0,0,0,0,0,0,0,0,0,0,0,2738.58,67.95,2309.9,165.85,738.27,269.44,45.73,6335.71,251
54050,202.73,408.58,320.81,327.77,0,0,465.49,4244.94,1403.84,153.43,530.28,243.58,476.55,26.86,3.54,50.76,2.97,149.77,3.43,160.07,397.39,0
54060,164.5,347.28,233.01,380.52,0,0,343.38,3239.63,932.41,70.79,249.54,149.47,462.61,3.02,29.88,2.86,31.34,52.08,94.12,546.81,760.1,0
54070,257.7,582.01,390.9,493.89,0,0,641.37,5189.49,1664.61,365.61,337.04,268.14,693.82,2.84,168.16,2.68,399.76,125.61,271.67,305.46,1276.18,0
54080,0.99,0.98,0.96,4.2,0,0,2.07,20.31,8.09,2.33,2.61,1.32,1.84,448.74,2.43,371.72,2.04,60.49,2.35,2,889.76,0
54090,0.05,0.05,0.05,1.01,0,0,0.05,5.08,2.45,1.22,0.61,0.6,0.01,1180.19,2.51,227.82,63.11,31.22,2.43,2.06,1509.34,0
54100,0.05,0.05,0.05,1.01,0,0,0.05,5.08,2.32,0.86,0.97,0.49,0.01,1175.94,25.39,455.36,133.16,151.75,43.07,2.09,1986.77,0
54110,536.59,758.63,771.58,877.26,0,0,973.51,9063.77,2867.12,294.93,859.3,653.05,1059.84,76.32,82.25,91.78,115.02,177.5,172.74,327,1042.6,0
54120,0,0,0,0,0,0,0,0,0,0,0,0,0,793.24,2.55,517.95,2.14,76.15,24.7,2.1,1418.82,0
54130,294.11,610.23,383.49,491.5,0,0,535.88,5021.89,1464.42,161.54,357.34,223.85,721.69,96.94,3.48,3.33,2.92,86.72,3.38,200.53,397.3,0
54140,338.88,729.08,412.49,512.49,0,0,868.6,6093.41,1971.87,480.39,378.1,274.05,839.33,2.72,228.78,70.79,175.02,194.36,306.56,199.26,1177.5,0
54150,0.05,0.05,0.05,1.01,0,0,0.05,5.08,2.75,1.02,1.14,0.58,0.01,2450.88,2.45,855.94,82.29,329.68,2.38,20.17,3743.79,0
54160,171,263.02,186.71,236.23,0,0,216.33,2467.78,702.06,69.97,184.37,132.98,314.74,26.94,173.02,2.55,346.17,99.42,96.76,142.32,887.17,9
54170,220.59,673.6,663.97,882.33,0,0,779.65,7332.13,2304.39,207.91,710.32,531.33,854.83,27.62,95.51,39.15,131.65,237.81,72.74,347.91,952.38,0
54180,0.71,15.94,20.79,5.66,0,0,20.43,126.94,33.05,0.87,9.86,0.43,21.89,93.04,1.6,34.4,1.34,23.88,89.09,13.15,256.5,0
54190,0.8,17.85,23.29,6.34,0,0,22.88,142.17,40.1,0.89,16.48,0.44,22.29,80.06,1.38,29.6,1.15,20.55,76.66,11.31,220.71,0
54200,50.77,2.53,2.47,80.75,0,0,112.61,578.91,68.14,1.41,17.84,6.46,42.43,1262.21,25.32,556.95,31.87,214.35,73.63,473.8,2638.13,0
54210,66.3,126.89,119.19,124.35,0,0,202.26,1513.19,493.12,67,166.99,76.18,182.95,3.24,3.2,3.06,53.72,39.86,85.34,230.43,418.86,0
54220,61.69,76.75,50.06,76.31,0,0,547.29,1487.91,645.49,140.67,342.81,68.45,93.56,29.31,3.86,3.69,3.24,48.06,93.55,31.75,213.46,0
