TZ, Pp1_30, Pp2_30, Pp3_30, Pp4_30, Pp5_30, Pp6_30, Pp10_30, PpTt30, HtTt30, P1Hh30, P2Hh30, P3Hh30, P4Hh30, Con30, FIRE30, TCWh30, Ret30, Bus30, AcIn30, HeEd30, Emp30, PSEn30
23190, 41.17837, 111.371, 9.736154, 169.4177, 0, 0, 673.8125, 2953.687, 1504.448, 971.3231, 382.468, 31.60129, 119.0554, 167.3792, 191.455, 7.284035, 159.1004, 790.2614, 521.4179, 333.3295, 2170.228, 38
23200, 99.95363, 82.43651, 17.99476, 110.5655, 0, 0, 616.8821, 3060.758, 1475.439, 620.1517, 709.4715, 57.36495, 88.45071, 190.9811, 814.1825, 133.7066, 488.3808, 1513.824, 755.6381, 778.9196, 4675.633, 245
23210, 7.672871, 10.83482, 9.240466, 5.424427, 0, 0, 15.35967, 236.9542, 113.0336, 63.40448, 36.08452, 7.061549, 6.483082, 315.7422, 45.43986, 153.5086, 204.3709, 413.507, 365.6095, 20.95963, 1519.138, 99
23220, 91.94365, 91.88341, 26.66037, 31.3405, 0, 0, 330.6994, 1289.051, 537.1598, 310.199, 132.8879, 48.49667, 45.57627, 7.303088, 23.12407, 6.54805, 70.00211, 57.53978, 8.403993, 223.9908, 396.9119, 0
23230, 42.45891, 92.49995, 80.30027, 43.99472, 0, 0, 271.9506, 1317.092, 583.1734, 222.9191, 242.5396, 61.70283, 56.01184, 6.806257, 7.863556, 6.102585, 6.99155, 67.81358, 20.32494, 87.07825, 202.9807, 0
23240, 43.59854, 90.77805, 33.79761, 69.45444, 0, 0, 806.6185, 2214.121, 1094.326, 577.4308, 357.1409, 91.5655, 68.18839, 7.372081, 32.55837, 41.84451, 7.572778, 81.01523, 8.483385, 254.0529, 432.8992, 0
23250, 110.3592, 150.0182, 90.18736, 186.1985, 0, 0, 1169.779, 3184.105, 1602.477, 839.7968, 585.3057, 105.7304, 71.6439, 214.9682, 10.15488, 62.91808, 9.028788, 97.45263, 23.36663, 12.15146, 430.0406, 0
23260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 766.7723, 105.5837, 413.8781, 399.5339, 683.0839, 623.6465, 49.71623, 3042.215, 202
23270, 18.9613, 26.90516, 16.1345, 35.23779, 0, 0, 200.2345, 540.0216, 249.0741, 95.5413, 88.36209, 39.81718, 25.35349, 420.4886, 750.1123, 139.4804, 96.62851, 603.6372, 685.5947, 11.73917, 2707.681, 169
23280, 29.9158, 53.96055, 23.32933, 63.38463, 0, 0, 368.3879, 1650.936, 810.241, 368.7314, 347.0483, 45.13373, 49.32751, 168.7255, 488.1636, 7.195294, 142.051, 836.1662, 184.2351, 494.852, 2321.389, 281
23290, 73.24798, 55.65269, 26.75239, 58.27538, 0, 0, 335.7274, 1774.913, 873.2598, 454.9532, 283.4506, 78.58218, 56.27386, 133.1425, 235.4082, 16.88652, 110.4864, 1024.413, 188.1405, 671.7094, 2380.187, 299
23300, 64.88008, 102.858, 19.02118, 116.7979, 0, 0, 275.4902, 1894.872, 899.2675, 412.162, 350.5851, 66.30538, 70.21503, 120.557, 223.0701, 34.40317, 112.5478, 616.1243, 292.7997, 954.3373, 2353.839, 80
23310, 78.18076, 123.6243, 28.34504, 57.80845, 0, 0, 47.23198, 1517.74, 711.2116, 380.2977, 227.1751, 53.83778, 49.90107, 384.9154, 175.3157, 168.9888, 579.3722, 747.0597, 434.0856, 1963.534, 4453.271, 64
23320, 23.75615, 14.97506, 12.73654, 40.96926, 0, 0, 21.64151, 712.8629, 320.0952, 179.7969, 113.3158, 12.29158, 14.69092, 504.937, 458.954, 195.4947, 598.0881, 1448.732, 644.6662, 1277.242, 5128.114, 296
23330, 17.02378, 24.23485, 20.60259, 34.48411, 0, 0, 184.5671, 1084.849, 540.1608, 314.411, 166.7508, 31.81644, 27.18246, 864.7878, 85.34089, 263.2354, 221.4406, 643.1302, 611.0052, 492.0551, 3180.995, 255
23340, 149.8751, 234.0854, 152.1957, 178.0399, 0, 0, 312.4479, 2339.087, 1033.307, 453.3453, 247.9575, 119.5277, 212.4768, 138.7823, 24.16874, 55.91165, 29.26583, 66.15316, 144.1984, 45.52138, 504.0014, 0
23350, 154.9137, 209.0298, 79.16482, 181.4076, 0, 0, 556.3407, 3194.886, 1529.455, 846.4564, 352.4561, 179.32, 151.2224, 33.61095, 93.28695, 25.57734, 271.1059, 315.6921, 290.9057, 1017.411, 2047.59, 2
23360, 96.25392, 101.451, 52.3413, 164.2683, 0, 0, 145.2611, 1739.85, 819.2436, 348.7171, 281.1711, 115.2832, 74.07226, 7.871054, 9.09376, 7.057296, 95.61215, 275.0669, 169.5959, 148.7194, 713.0164, 1
23370, 51.30289, 69.39668, 36.00504, 130.4491, 0, 0, 502.0181, 2248.767, 1120.333, 664.3848, 342.2615, 48.09645, 65.59068, 172.662, 422.2711, 39.98909, 300.5163, 381.5845, 222.7684, 849.1599, 2388.951, 79
23380, 9.384721, 13.3343, 42.67583, 144.3765, 0, 0, 160.8984, 1529.637, 793.2361, 506.6119, 225.8786, 21.75629, 38.98932, 8.259459, 108.8704, 31.09376, 249.0137, 276.9231, 352.2036, 136.7037, 1163.068, 36
23390, 58.17994, 126.6037, 10.75608, 177.5577, 0, 0, 308.6855, 2589.483, 1339.399, 890.2553, 322.1498, 58.58889, 68.40465, 54.44949, 120.8993, 6.967528, 23.23754, 252.1281, 120.9077, 297.4193, 876.009, 54
23400, 6.395164, 12.99078, 9.839184, 10.81998, 0, 0, 65.89825, 227.0039, 76.02257, 4.950683, 30.07794, 7.384371, 33.60958, 89.4701, 60.19966, 6.264133, 126.3522, 790.9189, 413.7643, 10392.54, 11879.51, 667
23410, 11.22179, 40.38405, 30.58703, 33.63691, 0, 0, 204.8414, 697.0111, 137.0407, 4.701656, 79.0519, 19.40786, 33.87928, 7.335583, 63.82152, 6.577186, 187.3484, 837.3488, 432.0118, 2666.403, 4200.846, 503
23420, 35.56677, 29.31538, 14.12376, 68.23181, 0, 0, 70.608, 898.8122, 451.1342, 263.9288, 146.903, 14.59521, 25.70719, 7.075967, 8.175163, 6.34441, 60.44166, 180.9821, 183.79, 1571.371, 2018.181, 26
23430, 69.276, 76.81345, 11.31071, 89.34447, 0, 0, 211.1828, 2227.698, 1126.335, 722.8839, 269.6988, 48.30586, 85.44665, 7.757617, 8.962702, 6.955587, 296.8186, 214.9318, 105.8559, 458.5443, 1099.827, 40
23440, 81.06319, 275.0807, 144.3476, 158.0172, 0, 0, 456.5311, 2245.189, 953.2833, 299.3967, 267.4117, 194.3997, 192.0752, 27.4573, 13.548, 7.313003, 71.0893, 229.2388, 38.79923, 65.61623, 453.0619, 317
23450, 98.16457, 293.143, 114.253, 158.0272, 0, 0, 402.2315, 2206.179, 921.2737, 279.0205, 270.8075, 144.6684, 226.7773, 7.879757, 53.13438, 7.0651, 55.14875, 151.1025, 9.067592, 32.67842, 316.0765, 314
23460, 95.32458, 200.5987, 221.7456, 143.8065, 0, 0, 558.2551, 2374.225, 993.2951, 300.0128, 284.5369, 175.123, 233.6225, 68.85535, 8.836163, 6.857385, 22.85544, 174.7148, 43.24347, 231.5853, 556.9479, 407
23470, 138.0682, 281.785, 160.9149, 180.7325, 0, 0, 548.9125, 2932.087, 1220.363, 304.7882, 474.2927, 185.9064, 255.3753, 84.02409, 50.8818, 7.343677, 127.789, 275.7274, 86.35082, 139.9494, 772.0663, 0
23480, 107.8496, 243.7923, 114.2717, 162.1966, 0, 0, 508.7869, 2715.965, 1176.35, 313.8744, 428.8075, 267.0345, 166.6331, 40.49094, 71.92468, 24.65032, 91.93182, 208.7991, 137.3202, 70.95987, 646.077, 2
23490, 63.46623, 58.96807, 34.11149, 58.81149, 0, 0, 268.8146, 1361.959, 650.1934, 333.415, 162.218, 99.03845, 55.522, 36.7317, 40.77942, 6.872584, 7.873715, 121.7661, 8.82051, 51.20487, 274.0489, 1
23500, 48.3755, 28.87904, 56.36115, 101.1012, 0, 0, 575.2313, 2421.767, 1128.336, 683.9453, 341.4843, 45.56363, 57.34261, 7.892311, 67.96383, 7.076356, 141.7339, 298.7696, 205.4503, 262.1129, 990.9993, 107
23510, 37.92434, 43.65234, 8.640629, 118.2332, 0, 0, 386.0763, 1931.752, 987.2939, 651.5984, 250.6571, 37.29317, 47.74512, 8.150272, 158.9854, 7.307648, 99.17426, 93.50649, 75.88461, 31.11128, 474.1199, 40
23520, 109.671, 12.92301, 8.160347, 136.401, 0, 0, 432.3699, 2405.608, 1222.364, 759.4197, 348.0395, 53.14372, 61.76086, 7.788191, 52.45237, 6.983001, 15.87859, 65.2588, 56.33057, 42.33989, 247.0314, 66
23530, 153.3017, 169.6269, 51.11257, 168.4814, 0, 0, 326.8389, 2953.664, 1260.375, 593.1649, 461.6356, 111.458, 94.11643, 7.294151, 22.03778, 6.540038, 7.492726, 180.9613, 68.3719, 320.2027, 612.9006, 0
23540, 115.9311, 130.4664, 7.746309, 41.95884, 0, 0, 400.0973, 1842.947, 926.2756, 573.6867, 222.8046, 65.40251, 64.38187, 7.412112, 32.23518, 6.645803, 7.613899, 155.0746, 41.02942, 132.9934, 383.0045, 0
23550, 62.10984, 33.60411, 21.79405, 51.09693, 0, 0, 126.1056, 1171.833, 566.1684, 262.9799, 196.5313, 76.43951, 30.2177, 42.949, 19.07274, 7.215312, 15.39674, 56.9506, 115.3113, 11.12535, 268.0211, 33
23560, 117.7343, 75.89003, 71.7033, 111.3648, 0, 0, 315.6885, 2373.685, 1156.344, 584.8078, 383.7881, 109.1003, 78.64771, 7.718459, 94.71684, 6.920477, 105.1345, 70.70537, 84.76664, 222.9968, 592.9591, 53
23570, 67.1804, 212.6942, 173.31, 176.9109, 0, 0, 299.522, 1838.165, 679.2016, 94.70977, 182.9635, 142.9305, 258.5979, 38.78412, 28.70534, 6.551111, 7.505414, 45.71373, 8.407921, 80.32661, 215.9942, 0
23580, 197.7975, 292.2234, 168.823, 141.3016, 0, 0, 356.5442, 3093.942, 1427.424, 633.8667, 396.24, 217.6808, 179.6369, 8.017323, 81.084, 7.188443, 112.2106, 144.1156, 132.692, 99.73567, 585.0438, 1
23590, 56.64641, 145.9255, 60.51888, 49.69596, 0, 0, 177.3665, 1253.018, 559.1663, 234.2757, 172.8086, 51.82669, 100.2553, 7.645171, 72.70753, 6.854766, 7.853302, 28.94699, 180.4593, 10.56943, 315.0365, 0
23600, 142.6637, 128.225, 37.01337, 67.36889, 0, 0, 326.3534, 1972.869, 876.2605, 290.3882, 331.8032, 136.738, 117.3311, 76.86734, 9.322214, 7.23459, 18.37072, 90.60134, 97.75742, 42.86197, 343.0156, 0
23610, 79.68256, 357.6981, 174.4326, 127.3052, 0, 0, 723.8298, 2719.333, 1095.325, 220.2882, 384.2628, 226.7615, 264.0129, 72.21891, 100.2215, 7.157473, 91.6926, 139.6539, 140.3198, 215.7319, 766.9962, 0
23620, 102.8954, 270.047, 163.4441, 98.55656, 0, 0, 349.8027, 2147.192, 778.2311, 96.16937, 299.7566, 166.0422, 216.2629, 7.398433, 8.547722, 6.633538, 11.82155, 240.4954, 111.8344, 386.1432, 772.8743, 0
23630, 95.06066, 216.477, 187.9942, 157.7083, 0, 0, 585.4487, 2619.203, 1025.304, 164.0016, 366.1023, 212.6402, 282.5604, 66.25817, 30.64985, 6.947104, 7.95909, 97.62077, 23.40695, 112.1581, 345, 0
23640, 22.54755, 155.2822, 100.2694, 79.67933, 0, 0, 328.8674, 1218.161, 469.1393, 89.12424, 140.4249, 70.29012, 169.3, 68.05424, 25.18454, 7.192573, 20.33057, 125.3337, 30.0518, 94.86924, 371.0167, 0
23650, 56.37664, 107.1091, 54.68789, 88.48473, 0, 0, 349.2058, 1504.99, 633.1882, 233.192, 168.5612, 77.13028, 154.3047, 7.858767, 35.03267, 21.61177, 39.59286, 181.3179, 9.043437, 105.5735, 400.0308, 0
23660, 81.39297, 364.1331, 168.5099, 129.3672, 0, 0, 369.5399, 2103.26, 816.2424, 114.6016, 247.2988, 215.4548, 238.8872, 7.130789, 64.3557, 6.393565, 7.324917, 197.9872, 8.20572, 497.4447, 788.8427, 0
23670, 59.51806, 214.6978, 90.55256, 107.009, 0, 0, 370.9765, 1703.143, 655.1945, 104.2681, 185.7143, 162.2449, 202.9672, 7.112271, 89.94243, 6.376961, 7.305895, 65.64928, 8.184411, 148.431, 333.0022, 0
23680, 81.8354, 310.4116, 119.4525, 161.0645, 0, 0, 465.3752, 2468.083, 1040.309, 352.9371, 328.3793, 100.5353, 258.4575, 7.569432, 8.745285, 6.786859, 72.01365, 95.13195, 121.6544, 192.0227, 503.9243, 2
23690, 56.86938, 111.3034, 51.78643, 66.06223, 0, 0, 246.9948, 1348.036, 608.1808, 289.7104, 113.7911, 101.8931, 102.7861, 7.34876, 23.1147, 6.589, 7.548822, 103.5296, 44.1311, 105.7306, 297.9926, 0
23700, 76.55576, 212.1863, 128.2494, 140.3399, 0, 0, 350.7292, 1927.096, 807.2399, 260.4603, 225.5811, 139.123, 182.0754, 17.26899, 146.9852, 7.290962, 41.27161, 159.0193, 183.0179, 41.26867, 596.1227, 0
23710, 52.84552, 271.0811, 156.7404, 180.6917, 0, 0, 360.2834, 2067.231, 808.2401, 192.4732, 194.1839, 149.9341, 271.6489, 8.2166, 80.91126, 7.367118, 223.1656, 127.5103, 173.7873, 87.0828, 708.041, 0
23720, 50.08931, 256.6452, 164.3765, 157.7211, 0, 0, 339.5285, 1948.208, 746.2216, 100.429, 233.106, 167.7302, 244.9563, 7.339138, 57.93039, 6.580373, 9.353023, 73.03529, 11.0602, 124.6981, 289.9965, 0
23730, 72.5565, 145.2674, 94.76553, 89.18171, 0, 0, 587.6672, 1693.195, 686.2039, 190.2552, 195.5007, 129.1488, 171.2992, 6.970599, 32.76354, 6.249936, 7.160366, 41.30637, 8.021382, 70.52518, 172.9974, 0
23740, 98.39758, 306.7631, 215.3951, 156.8252, 0, 0, 1172.861, 3109.475, 1151.342, 288.6986, 390.815, 209.4958, 262.3327, 7.595689, 110.033, 6.8104, 213.1816, 182.5306, 84.03099, 631.6043, 1235.787, 0
23750, 88.86945, 221.4135, 246.3535, 159.3636, 0, 0, 240.067, 2180.178, 864.2566, 124.8131, 266.3743, 283.646, 189.4233, 8.04875, 38.78291, 17.0895, 8.267869, 159.9205, 312.0476, 17.88904, 562.0462, 0
23760, 6.847258, 105.5793, 91.56469, 45.96768, 0, 0, 171.5887, 787.1121, 292.0867, 37.53039, 96.41284, 35.99916, 122.1443, 6.960872, 21.29903, 6.241215, 7.150374, 100.6972, 8.010189, 200.5817, 350.9406, 0
23770, 96.66927, 246.8517, 152.0965, 105.408, 0, 0, 319.9128, 1883.197, 701.2081, 67.04893, 227.3619, 141.4894, 265.308, 7.573008, 87.51729, 6.790064, 7.779175, 145.1799, 8.714602, 23.54817, 287.1022, 0
23780, 134.4613, 169.7118, 133.8918, 130.2735, 0, 0, 663.217, 2506.148, 1116.332, 475.175, 383.1342, 157.0892, 100.9336, 7.207259, 72.00227, 6.462129, 64.58315, 214.9965, 68.73418, 1093.53, 1527.516, 2
23790, 103.9091, 174.7558, 150.4465, 136.2803, 0, 0, 309.7035, 1771.11, 716.2128, 216.6651, 134.8644, 162.5655, 202.1177, 44.12633, 8.634753, 6.701079, 7.677227, 40.63316, 77.94228, 114.2387, 299.9536, 0
23800, 37.39436, 57.55261, 40.12428, 67.05059, 0, 0, 367.3951, 1039.044, 334.0993, 129.2654, 104.4508, 57.10414, 43.27897, 6.903219, 7.97558, 6.189522, 7.091151, 439.0506, 109.3746, 5561.473, 6138.058, 1
23810, 60.76141, 142.9518, 106.2402, 110.3956, 0, 0, 235.8492, 1752.002, 715.2125, 169.6901, 236.9361, 137.873, 170.7133, 23.82739, 135.2047, 7.240273, 104.4004, 169.6781, 185.1844, 126.5369, 752.0723, 0
24010, 92.36312, 275.4677, 89.63399, 146.8062, 0, 0, 428.4135, 2036.2, 789.2344, 74.95579, 362.0052, 143.7952, 208.4781, 50.44486, 8.457407, 6.563448, 7.519547, 84.93989, 8.423755, 51.66467, 218.0136, 0
24020, 43.83217, 218.045, 265.6938, 118.6258, 0, 0, 416.3134, 2015.264, 764.2269, 129.2944, 213.7825, 135.2937, 285.8563, 7.711501, 29.51535, 6.914239, 14.29601, 152.762, 90.16219, 101.6533, 403.0145, 0
24030, 84.42894, 188.1999, 81.12025, 182.5687, 0, 0, 849.9529, 2766.107, 1293.385, 550.5388, 443.9001, 182.0038, 116.9419, 7.611794, 32.1471, 6.82484, 7.819016, 89.59088, 190.2655, 110.7172, 444.9763, 0
24040, 79.20442, 172.7325, 69.17651, 134.177, 0, 0, 369.2765, 1648.115, 645.1916, 106.8919, 208.6941, 141.2646, 188.341, 7.766498, 8.972963, 6.96355, 68.44492, 98.45469, 53.95863, 68.44005, 313.0013, 0
24050, 99.24103, 226.961, 133.0821, 123.0376, 0, 0, 392.4186, 2098.177, 803.2385, 110.5208, 256.5299, 167.1241, 269.0637, 7.385614, 8.532911, 21.38491, 22.38701, 124.2101, 8.498959, 186.5451, 378.9446, 0
24060, 76.33237, 238.5448, 189.4169, 103.6282, 0, 0, 447.3189, 1878.254, 656.1948, 95.84713, 203.1351, 151.6954, 205.5173, 8.761009, 113.4752, 66.66975, 7.822286, 290.4286, 8.762897, 505.9695, 1001.889, 0
24070, 59.36472, 215.0585, 344.5913, 189.2439, 0, 0, 1208.524, 3628.418, 1576.469, 594.1185, 456.715, 194.7686, 330.8664, 64.89558, 306.1993, 37.0383, 339.2717, 215.1297, 303.764, 193.8557, 1460.154, 14
24080, 21.5718, 144.4404, 100.3618, 78.1031, 0, 0, 242.5685, 1253.129, 478.142, 62.5978, 171.9196, 74.23599, 169.3885, 7.600033, 29.04235, 17.91632, 23.44484, 80.93822, 83.17244, 218.8029, 460.9171, 0
24090, 55.77996, 60.04444, 84.56774, 75.42817, 0, 0, 190.6909, 987.0847, 372.1105, 35.93391, 124.0668, 99.2673, 112.8425, 7.407912, 8.558674, 6.642037, 88.52792, 34.10976, 8.524618, 10.24142, 164.0123, 0
24100, 15.25424, 88.0136, 94.32282, 92.49482, 0, 0, 589.9834, 1591.163, 445.1322, 76.80324, 201.871, 57.3848, 109.0732, 21.98804, 54.2468, 6.340575, 7.264208, 75.59032, 10.35692, 542.9758, 718.7627, 0
24110, 131.5386, 176.8288, 103.4198, 214.2175, 0, 0, 1298.279, 3514.143, 1654.492, 704.2468, 567.8351, 232.8185, 149.5916, 7.066908, 8.164698, 63.50269, 9.065238, 41.91397, 8.13221, 540.854, 678.6997, 0
24120, 72.16775, 115.2602, 77.5658, 140.6344, 0, 0, 813.3151, 2228.103, 996.2963, 424.0809, 341.937, 140.1979, 90.08055, 6.958961, 40.41785, 6.239501, 32.62787, 91.95155, 8.00799, 994.3024, 1180.506, 0
24130, 140.1891, 203.7984, 115.7877, 220.9818, 0, 0, 1341.538, 3713.174, 1527.454, 362.401, 506.016, 294.4504, 364.5863, 39.67809, 34.55603, 24.22131, 23.02335, 77.93751, 50.78374, 80.80146, 331.0015, 0
24140, 33.31932, 66.88838, 43.58332, 53.43464, 0, 0, 342.8593, 1003.094, 402.1194, 56.50303, 142.513, 112.3371, 90.76626, 11.67897, 10.17132, 7.213869, 8.264715, 22.94036, 14.94784, 23.78334, 99.00042, 0
24150, 48.84134, 151.1287, 113.9095, 113.7613, 0, 0, 280.9796, 1431.126, 539.16, 53.35456, 201.4841, 84.44321, 199.8782, 7.155138, 8.266634, 6.415397, 7.349929, 113.9959, 19.29408, 101.5144, 263.9915, 0
24160, 49.27837, 72.64606, 120.4156, 81.72222, 0, 0, 260.7397, 1037.124, 399.1185, 84.25328, 133.5747, 41.56239, 139.7281, 6.681112, 7.718971, 5.990378, 6.862998, 62.40945, 7.688257, 251.5365, 348.8877, 0
24170, 70.22565, 182.475, 152.7789, 91.53546, 0, 0, 293.1419, 1495.186, 549.163, 78.5464, 145.2816, 102.967, 222.368, 6.532151, 12.69247, 7.45717, 6.709982, 32.48513, 7.516841, 56.5939, 129.9877, 0
24180, 80.06992, 166.3608, 175.6558, 225.3044, 0, 0, 1164.643, 3765.176, 1654.492, 647.0916, 520.5675, 181.8922, 304.9406, 78.89282, 402.2495, 7.175904, 225.2101, 348.7077, 222.963, 418.9657, 1704.165, 0
24190, 81.72913, 237.6845, 137.4863, 188.0017, 0, 0, 363.1549, 2137.152, 866.2573, 215.1066, 229.075, 198.8273, 223.2484, 7.807581, 219.0453, 17.78024, 125.6405, 154.9095, 44.02172, 328.8136, 898.0186, 0
24200, 24.54098, 145.1025, 85.79744, 73.82838, 0, 0, 271.9811, 1208.121, 437.1297, 29.35329, 135.7317, 84.46705, 187.5777, 7.968128, 181.6316, 24.09658, 85.13687, 58.31678, 33.55888, 151.3437, 542.0525, 0
24210, 83.00855, 222.8304, 177.2313, 197.8922, 0, 0, 426.1644, 2123.182, 794.2357, 86.84735, 210.3557, 218.9705, 278.0622, 7.681986, 80.31535, 6.887775, 24.9368, 104.5365, 41.28381, 106.3895, 372.0317, 3
24220, 164.265, 223.3202, 148.9642, 289.3435, 0, 0, 1882.487, 4878.232, 2422.721, 1382.095, 716.2748, 116.0037, 208.3477, 9.145043, 998.3587, 139.1843, 2185.597, 606.3188, 969.1977, 819.5406, 5727.343, 1
24230, 126.5632, 317.0034, 171.9137, 198.3779, 0, 0, 592.5273, 2746.18, 1292.384, 550.113, 443.5568, 181.8631, 116.8515, 7.574779, 172.3548, 6.791653, 32.10828, 46.18619, 56.95334, 214.0399, 536.009, 0
24240, 62.87026, 277.7865, 153.5954, 132.7262, 0, 0, 982.6512, 3036.272, 1425.424, 606.7422, 489.217, 200.5843, 128.8803, 39.13361, 115.8561, 6.666606, 7.637733, 167.2056, 22.1195, 380.3138, 738.9328, 2
24250, 121.2867, 254.4009, 177.3752, 231.2177, 0, 0, 740.431, 3066.204, 1433.426, 610.1485, 491.9635, 201.7104, 129.6039, 50.43488, 65.32477, 6.886033, 7.889123, 74.30769, 8.837771, 80.35136, 294.0316, 0
24260, 42.28952, 246.095, 87.58165, 120.221, 0, 0, 393.4953, 1591.214, 614.1824, 99.51171, 222.4053, 73.97502, 218.2903, 7.039188, 77.6079, 6.311434, 7.230822, 63.20039, 8.10031, 45.56044, 215.0505, 220
24270, 31.88548, 64.01713, 74.15182, 80.20444, 0, 0, 260.7697, 964.0837, 355.1054, 41.48659, 102.313, 95.50546, 115.8004, 10.98605, 9.567853, 7.193017, 8.240826, 21.57929, 14.06097, 22.37226, 94.00027, 105
24280, 56.39143, 229.8298, 198.3626, 238.09, 0, 0, 531.4742, 2406.256, 932.2768, 138.3203, 316.0389, 181.0648, 296.8528, 33.88666, 62.70145, 6.948795, 7.961028, 49.92655, 8.918322, 10.71441, 181.0572, 173
24290, 30.60134, 184.95, 130.7208, 153.5024, 0, 0, 454.6495, 2013.122, 732.2173, 64.14096, 184.5463, 207.8145, 275.7156, 8.242913, 128.7658, 81.95784, 8.467318, 109.8545, 23.41358, 11.3958, 372.0978, 0
24300, 6.593669, 56.46305, 30.65739, 63.66861, 0, 0, 110.8831, 638.0099, 231.0686, 15.27105, 74.31111, 70.31036, 71.17606, 79.49845, 8.987702, 6.974989, 7.991037, 58.5641, 68.65057, 63.32729, 293.9941, 0
24310, 138.6862, 391.5022, 436.2952, 426.4856, 0, 0, 1542.788, 5521.494, 2515.748, 1070.847, 863.4252, 354.0137, 227.4624, 7.132161, 168.8069, 6.394795, 7.326326, 87.36905, 8.207299, 479.6425, 764.879, 0
24320, 87.51159, 215.6809, 113.3397, 124.2783, 0, 0, 923.0367, 2829.182, 1221.363, 463.7765, 327.3496, 159.534, 270.703, 6.991216, 8.077247, 6.268421, 30.42226, 101.8112, 133.6219, 1321.101, 1608.293, 9363
24330, 75.79259, 101.2711, 56.97026, 64.01659, 0, 0, 549.8983, 1565.128, 640.1902, 186.6262, 173.2943, 112.9764, 167.2934, 662.6729, 93.42191, 792.4439, 150.8323, 612.151, 289.8402, 234.6113, 2835.973, 0
24340, 29.94478, 93.69895, 116.1878, 101.5227, 0, 0, 256.0764, 1199.136, 454.1348, 70.34388, 134.0527, 103.051, 146.6873, 6.604614, 49.60437, 5.921789, 6.784417, 40.39557, 7.600226, 29.1207, 146.0317, 139
24350, 44.17496, 257.6581, 120.2307, 110.5904, 0, 0, 353.8242, 1825.179, 683.2028, 67.72144, 212.9411, 155.9002, 246.6401, 113.4145, 9.421819, 7.311889, 52.70461, 83.54904, 9.384329, 60.22956, 336.0158, 152
24360, 59.86477, 330.1389, 139.7764, 240.8407, 0, 0, 563.2393, 2904.181, 1103.328, 168.5526, 290.1095, 272.154, 372.5115, 7.104004, 43.90406, 6.369549, 7.297403, 93.64009, 8.174897, 121.5073, 287.9973, 0
24370, 173.1334, 367.5455, 582.8964, 479.594, 0, 0, 1942.636, 7239.593, 3297.981, 1403.81, 1131.894, 464.0887, 298.1883, 7.185998, 138.9768, 6.443066, 7.381629, 99.90269, 66.33441, 631.5487, 957.7733, 0
24380, 104.8602, 534.8123, 381.5807, 367.0205, 0, 0, 1579.877, 5751.488, 2462.732, 1048.28, 845.2297, 346.5533, 222.669, 7.032876, 48.96671, 6.305775, 7.224339, 27.8501, 86.81059, 534.5454, 718.7358, 0
24390, 73.59133, 129.3518, 106.9958, 93.66972, 0, 0, 412.2069, 1594.106, 597.1773, 119.8575, 114.5407, 142.5594, 220.2197, 7.490121, 8.653653, 6.715747, 74.60255, 8.565598, 8.619221, 10.35507, 125.002, 0
24400, 60.39425, 136.852, 110.2034, 149.8939, 0, 0, 291.9922, 1745.076, 693.2059, 151.6551, 196.3538, 151.2863, 193.9106, 8.164448, 35.66187, 7.320358, 126.6696, 127.7823, 81.70374, 53.73479, 441.0371, 104
24410, 136.2875, 220.658, 216.4906, 253.3287, 0, 0, 685.8814, 3125.165, 1254.373, 259.0692, 387.9088, 274.5324, 332.8622, 7.803442, 72.65836, 6.996675, 63.54235, 96.42471, 138.721, 136.8507, 522.9972, 0
24420, 184.9084, 460.0385, 346.6841, 298.7867, 0, 0, 716.567, 4309.272, 1973.587, 840.0719, 677.3511, 277.7213, 178.4427, 7.374536, 84.01314, 6.612112, 52.7495, 74.32906, 8.486211, 291.3575, 524.922, 0
24430, 219.2354, 402.6578, 255.8178, 310.4265, 0, 0, 648.5894, 5497.806, 2468.734, 1102.201, 681.5762, 212.7049, 472.2521, 41.94538, 298.0329, 127.6788, 45.11085, 834.2969, 225.2335, 400.9568, 1973.255, 0
24440, 35.24397, 61.00528, 70.48265, 147.4467, 0, 0, 217.9959, 1660.852, 842.2507, 550.6147, 180.7382, 40.71154, 70.18613, 13.60913, 11.85232, 8.307628, 8.367577, 26.73166, 17.41823, 27.71396, 114.0005, 11
24450, 13.60856, 140.2273, 30.16455, 63.25113, 0, 0, 133.12, 987.0109, 387.1149, 69.20615, 87.85227, 127.4545, 102.602, 1258.985, 65.22701, 546.0974, 240.7105, 686.3176, 302.437, 140.4045, 3240.179, 38
24460, 18.82768, 25.60888, 15.35632, 31.02509, 0, 0, 200.5839, 525.024, 220.0654, 32.84457, 77.96385, 84.83141, 24.42552, 2567.048, 53.77224, 1787.617, 1157.557, 624.4086, 444.8737, 1832.668, 8467.944, 0
24470, 0, 0, 0, 0, 0, 0, 2.176811, 5.000528, 1.000296, 0, 0, 0, 1.000296, 484.8557, 11.55189, 1311.881, 26.82336, 39.6865, 19.0316, 13.82314, 1907.654, 0
25010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
